entitlement_id,account_id,contract_id,line_item_id,sku,quantity_licensed,start_date,end_date
ENT-0805900,ACC-10449,CON-071078,LI-0509731,SW-OBS-120,107,2024-10-22,2029-10-22
ENT-0805901,ACC-10449,CON-071078,LI-0509732,SW-NOC-110,612,2024-10-22,2029-10-22
ENT-0805902,ACC-10449,CON-071078,LI-0509733,SW-NOC-120,170,2024-10-22,2029-10-22
ENT-0805903,ACC-10449,CON-071078,LI-0509734,SW-SDC-120,93,2024-10-22,2029-10-22
ENT-0805904,ACC-10449,CON-071078,LI-0509735,SW-ZTN-120,532,2024-10-22,2029-10-22
ENT-0805905,ACC-10449,CON-071078,LI-0509736,SUP-PLA-CORE,4,2024-10-22,2029-10-22
ENT-0805906,ACC-10450,CON-071079,LI-0509737,SUP-PLA-CORE,2,2022-01-23,2025-01-23
ENT-0805907,ACC-10450,CON-071079,LI-0509738,SW-OBS-110,158,2022-01-23,2025-01-23
ENT-0805908,ACC-10450,CON-071079,LI-0509739,SW-SDC-140,209,2022-01-23,2025-01-23
ENT-0805909,ACC-10450,CON-071079,LI-0509740,SW-SEC-130,247,2022-01-23,2025-01-23
ENT-0805910,ACC-10450,CON-071079,LI-0509741,SUP-BRO-CORE,1,2022-01-23,2025-01-23
ENT-0805911,ACC-10450,CON-071080,LI-0509745,SUP-PLA-DC,5,2022-09-07,2025-09-07
ENT-0805912,ACC-10450,CON-071080,LI-0509748,SUP-PLA-CORE,2,2022-09-07,2025-09-07
ENT-0805913,ACC-10450,CON-071080,LI-0509750,SUP-PLA-DC,5,2022-09-07,2025-09-07
ENT-0805914,ACC-10451,CON-071081,LI-0509752,SW-ZTN-120,620,2025-05-13,2026-05-13
ENT-0805915,ACC-10451,CON-071081,LI-0509755,SW-SDC-140,634,2025-05-13,2026-05-13
ENT-0805916,ACC-10451,CON-071081,LI-0509756,SW-SEC-110,308,2025-05-13,2026-05-13
ENT-0805917,ACC-10451,CON-071081,LI-0509758,SW-ZTN-130,320,2025-05-13,2026-05-13
ENT-0805918,ACC-10451,CON-071081,LI-0509759,SUP-PLA-CORE,3,2025-11-18,2026-05-13
ENT-0805919,ACC-10451,CON-071081,LI-0509761,SW-NOC-140,794,2025-05-13,2026-05-13
ENT-0805920,ACC-10451,CON-071082,LI-0509763,SUP-PLA-DC,10,2022-06-23,2025-06-23
ENT-0805921,ACC-10451,CON-071082,LI-0509764,SUP-SIL-EDGE,6,2022-06-23,2025-06-23
ENT-0805922,ACC-10451,CON-071082,LI-0509765,SW-ZTN-120,922,2024-04-05,2025-06-23
ENT-0805923,ACC-10451,CON-071082,LI-0509766,SW-SDC-110,436,2022-06-23,2025-06-23
ENT-0805924,ACC-10451,CON-071082,LI-0509767,SUP-BRO-EDGE,5,2022-06-23,2025-06-23
ENT-0805925,ACC-10451,CON-071082,LI-0509768,SUP-BRO-CORE,7,2022-06-23,2025-06-23
ENT-0805926,ACC-10451,CON-071082,LI-0509769,SUP-SIL-DC,11,2022-06-23,2025-06-23
ENT-0805927,ACC-10451,CON-071082,LI-0509770,SUP-SIL-EDGE,12,2022-06-23,2025-06-23
ENT-0805928,ACC-10451,CON-071082,LI-0509771,SUP-GOL-DC,7,2022-06-23,2025-06-23
ENT-0805929,ACC-10451,CON-071082,LI-0509772,SUP-GOL-EDGE,3,2025-03-01,2025-06-23
ENT-0805930,ACC-10451,CON-071082,LI-0509773,SW-OBS-110,428,2022-06-23,2025-06-23
ENT-0805931,ACC-10451,CON-071082,LI-0509774,SUP-SIL-EDGE,12,2022-06-23,2025-06-23
ENT-0805932,ACC-10451,CON-071082,LI-0509775,SUP-BRO-CORE,12,2022-06-23,2025-06-23
ENT-0805933,ACC-10451,CON-071082,LI-0509776,SUP-BRO-EDGE,8,2022-06-23,2025-06-23
ENT-0805934,ACC-10452,CON-071083,LI-0509777,SW-NOC-130,274,2022-04-22,2023-04-22
ENT-0805935,ACC-10452,CON-071083,LI-0509779,SW-NOC-120,514,2022-04-22,2023-04-22
ENT-0805936,ACC-10452,CON-071083,LI-0509781,SW-OBS-130,563,2022-04-22,2023-04-22
ENT-0805937,ACC-10452,CON-071083,LI-0509782,SUP-SIL-DC,3,2022-04-22,2023-04-22
ENT-0805938,ACC-10452,CON-071083,LI-0509783,SUP-BRO-EDGE,5,2022-04-22,2023-04-22
ENT-0805939,ACC-10452,CON-071083,LI-0509784,SW-ZTN-110,530,2022-04-22,2023-04-22
ENT-0805940,ACC-10452,CON-071083,LI-0509785,SUP-GOL-EDGE,5,2022-04-22,2023-04-22
ENT-0805941,ACC-10452,CON-071083,LI-0509786,SW-ZTN-110,397,2022-04-22,2023-04-22
ENT-0805942,ACC-10452,CON-071084,LI-0509788,SW-NOC-120,347,2022-08-05,2024-08-05
ENT-0805943,ACC-10452,CON-071084,LI-0509790,SW-NOC-110,564,2022-08-05,2024-08-05
ENT-0805944,ACC-10452,CON-071085,LI-0509793,SUP-PLA-DC,1,2022-08-05,2024-08-05
ENT-0805945,ACC-10452,CON-071085,LI-0509797,SUP-GOL-CORE,1,2022-08-05,2024-08-05
ENT-0805946,ACC-10452,CON-071085,LI-0509798,SW-OBS-110,214,2022-08-05,2024-08-05
ENT-0805947,ACC-10452,CON-071085,LI-0509799,SW-SDC-120,108,2022-08-05,2024-08-05
ENT-0805948,ACC-10452,CON-071085,LI-0509800,SUP-SIL-CORE,5,2023-06-25,2024-08-05
ENT-0805949,ACC-10452,CON-071085,LI-0509802,SUP-BRO-CORE,1,2022-08-05,2024-08-05
ENT-0805950,ACC-10453,CON-071086,LI-0509807,SUP-GOL-DC,8,2022-11-18,2025-11-18
ENT-0805951,ACC-10453,CON-071086,LI-0509808,SUP-GOL-CORE,4,2022-11-18,2025-11-18
ENT-0805952,ACC-10453,CON-071086,LI-0509809,SUP-PLA-CORE,1,2022-11-18,2025-11-18
ENT-0805953,ACC-10453,CON-071087,LI-0509812,SW-ZTN-130,541,2025-05-03,2028-05-03
ENT-0805954,ACC-10453,CON-071087,LI-0509813,SUP-GOL-EDGE,8,2025-05-03,2028-05-03
ENT-0805955,ACC-10453,CON-071087,LI-0509814,SW-SDC-130,41,2025-05-03,2028-05-03
ENT-0805956,ACC-10453,CON-071087,LI-0509815,SW-ZTN-110,131,2025-05-03,2028-05-03
ENT-0805957,ACC-10453,CON-071087,LI-0509816,SUP-PLA-CORE,3,2026-12-07,2028-05-03
ENT-0805958,ACC-10453,CON-071087,LI-0509817,SW-SDC-120,283,2025-05-03,2028-05-03
ENT-0805959,ACC-10453,CON-071087,LI-0509820,SUP-SIL-DC,1,2025-05-03,2028-05-03
ENT-0805960,ACC-10453,CON-071087,LI-0509822,SUP-PLA-EDGE,1,2025-05-03,2028-05-03
ENT-0805961,ACC-10454,CON-071088,LI-0509825,SUP-BRO-EDGE,5,2022-11-13,2023-11-13
ENT-0805962,ACC-10454,CON-071088,LI-0509826,SUP-BRO-DC,5,2022-11-13,2023-11-13
ENT-0805963,ACC-10454,CON-071088,LI-0509829,SUP-BRO-CORE,1,2022-11-13,2023-11-13
ENT-0805964,ACC-10454,CON-071088,LI-0509832,SW-SEC-140,714,2022-11-13,2023-11-13
ENT-0805965,ACC-10454,CON-071089,LI-0509836,SW-SEC-140,725,2022-03-09,2023-03-09
ENT-0805966,ACC-10454,CON-071089,LI-0509838,SUP-BRO-DC,5,2022-03-09,2023-03-09
ENT-0805967,ACC-10454,CON-071089,LI-0509839,SW-NOC-140,138,2022-03-09,2023-03-09
ENT-0805968,ACC-10454,CON-071090,LI-0509843,SUP-SIL-DC,5,2022-10-18,2025-10-18
ENT-0805969,ACC-10454,CON-071090,LI-0509844,SW-OBS-130,525,2022-10-18,2025-10-18
ENT-0805970,ACC-10454,CON-071090,LI-0509845,SW-SDC-110,519,2022-10-18,2025-10-18
ENT-0805971,ACC-10454,CON-071090,LI-0509848,SW-ZTN-130,638,2022-10-18,2025-10-18
ENT-0805972,ACC-10454,CON-071090,LI-0509849,SW-NOC-120,194,2022-10-18,2025-10-18
ENT-0805973,ACC-10454,CON-071090,LI-0509850,SW-SEC-110,205,2022-10-18,2025-10-18
ENT-0805974,ACC-10455,CON-071091,LI-0509853,SUP-BRO-EDGE,4,2027-01-29,2027-07-11
ENT-0805975,ACC-10455,CON-071091,LI-0509854,SW-OBS-130,54,2025-07-11,2027-07-11
ENT-0805976,ACC-10455,CON-071091,LI-0509855,SUP-PLA-DC,6,2025-07-11,2027-07-11
ENT-0805977,ACC-10455,CON-071091,LI-0509859,SUP-GOL-CORE,6,2025-07-11,2027-07-11
ENT-0805978,ACC-10455,CON-071091,LI-0509860,SW-OBS-120,236,2025-07-11,2027-07-11
ENT-0805979,ACC-10456,CON-071092,LI-0509861,SW-NOC-120,148,2024-12-15,2025-05-24
ENT-0805980,ACC-10457,CON-071093,LI-0509865,SW-ZTN-120,211,2025-04-30,2026-04-28
ENT-0805981,ACC-10457,CON-071093,LI-0509867,SW-NOC-110,340,2025-04-30,2026-04-28
ENT-0805982,ACC-10457,CON-071093,LI-0509868,SW-NOC-140,25,2025-04-30,2026-04-28
ENT-0805983,ACC-10457,CON-071093,LI-0509871,SW-OBS-140,423,2025-04-30,2026-04-28
ENT-0805984,ACC-10458,CON-071094,LI-0509872,SW-SEC-110,502,2025-06-12,2026-06-12
ENT-0805985,ACC-10458,CON-071094,LI-0509874,SUP-BRO-DC,5,2025-06-12,2026-06-12
ENT-0805986,ACC-10458,CON-071094,LI-0509875,SW-OBS-140,530,2025-06-12,2026-06-12
ENT-0805987,ACC-10458,CON-071094,LI-0509878,SUP-GOL-EDGE,1,2025-06-12,2026-06-12
ENT-0805988,ACC-10458,CON-071095,LI-0509879,SUP-PLA-DC,7,2023-04-19,2026-04-19
ENT-0805989,ACC-10458,CON-071095,LI-0509881,SW-OBS-110,223,2023-04-19,2026-04-19
ENT-0805990,ACC-10458,CON-071095,LI-0509882,SUP-GOL-CORE,6,2023-04-19,2026-04-19
ENT-0805991,ACC-10458,CON-071095,LI-0509883,SW-SEC-110,544,2023-04-19,2026-04-19
ENT-0805992,ACC-10458,CON-071095,LI-0509884,SW-SDC-120,87,2023-04-19,2026-04-19
ENT-0805993,ACC-10458,CON-071095,LI-0509888,SUP-PLA-DC,4,2023-04-19,2026-04-19
ENT-0805994,ACC-10458,CON-071095,LI-0509890,SUP-BRO-CORE,2,2023-04-19,2026-04-19
ENT-0805995,ACC-10458,CON-071095,LI-0509891,SUP-SIL-EDGE,1,2023-04-19,2026-04-19
ENT-0805996,ACC-10458,CON-071096,LI-0509893,SW-SEC-140,119,2022-08-07,2024-08-07
ENT-0805997,ACC-10458,CON-071096,LI-0509894,SW-OBS-110,36,2022-08-07,2024-08-07
ENT-0805998,ACC-10458,CON-071096,LI-0509895,SW-ZTN-140,178,2022-08-07,2024-08-07
ENT-0805999,ACC-10458,CON-071096,LI-0509896,SUP-PLA-CORE,2,2022-08-07,2024-08-07
ENT-0806000,ACC-10458,CON-071096,LI-0509898,SW-OBS-110,562,2023-07-16,2024-08-07
ENT-0806001,ACC-10458,CON-071096,LI-0509899,SW-NOC-120,231,2022-08-07,2024-08-07
ENT-0806002,ACC-10458,CON-071096,LI-0509900,SW-SDC-110,276,2022-08-07,2024-08-07
ENT-0806003,ACC-10458,CON-071096,LI-0509901,SW-NOC-140,80,2022-08-07,2024-08-07
ENT-0806004,ACC-10459,CON-071097,LI-0509905,SUP-SIL-CORE,4,2024-09-03,2026-09-03
ENT-0806005,ACC-10459,CON-071097,LI-0509907,SUP-GOL-DC,2,2024-09-03,2026-09-03
ENT-0806006,ACC-10459,CON-071097,LI-0509908,SUP-GOL-EDGE,6,2024-09-03,2026-09-03
ENT-0806007,ACC-10459,CON-071097,LI-0509910,SUP-SIL-EDGE,4,2024-09-03,2026-09-03
ENT-0806008,ACC-10459,CON-071097,LI-0509911,SW-SEC-130,659,2024-09-03,2026-09-03
ENT-0806009,ACC-10459,CON-071097,LI-0509912,SUP-PLA-CORE,6,2024-09-03,2026-09-03
ENT-0806010,ACC-10459,CON-071097,LI-0509916,SUP-SIL-DC,1,2025-03-23,2026-09-03
ENT-0806011,ACC-10459,CON-071097,LI-0509917,SUP-GOL-EDGE,1,2024-09-03,2026-09-03
ENT-0806012,ACC-10459,CON-071097,LI-0509918,SW-SEC-120,77,2024-09-03,2026-09-03
ENT-0806013,ACC-10459,CON-071098,LI-0509919,SW-SDC-110,503,2025-11-28,2028-11-28
ENT-0806014,ACC-10459,CON-071098,LI-0509921,SW-SDC-140,77,2025-11-28,2028-11-28
ENT-0806015,ACC-10459,CON-071098,LI-0509922,SW-OBS-140,424,2025-11-28,2028-11-28
ENT-0806016,ACC-10459,CON-071098,LI-0509924,SW-ZTN-120,502,2025-11-28,2028-11-28
ENT-0806017,ACC-10459,CON-071098,LI-0509925,SW-NOC-130,492,2025-11-28,2028-11-28
ENT-0806018,ACC-10459,CON-071098,LI-0509927,SW-ZTN-130,327,2027-10-26,2028-11-28
ENT-0806019,ACC-10459,CON-071098,LI-0509928,SW-SEC-130,218,2025-11-28,2028-11-28
ENT-0806020,ACC-10459,CON-071098,LI-0509929,SW-SEC-140,109,2025-11-28,2028-11-28
ENT-0806021,ACC-10459,CON-071099,LI-0509931,SW-OBS-130,63,2023-09-30,2024-09-28
ENT-0806022,ACC-10459,CON-071099,LI-0509932,SUP-BRO-DC,6,2023-09-30,2024-09-28
ENT-0806023,ACC-10459,CON-071099,LI-0509933,SW-OBS-140,535,2023-09-30,2024-09-28
ENT-0806024,ACC-10459,CON-071099,LI-0509935,SUP-GOL-DC,1,2023-12-14,2024-09-28
ENT-0806025,ACC-10459,CON-071099,LI-0509936,SW-SDC-140,148,2023-09-30,2024-09-28
ENT-0806026,ACC-10459,CON-071099,LI-0509938,SUP-BRO-CORE,2,2023-09-30,2024-09-28
ENT-0806027,ACC-10459,CON-071099,LI-0509939,SW-NOC-140,463,2023-09-30,2024-09-28
ENT-0806028,ACC-10459,CON-071100,LI-0509943,SUP-PLA-EDGE,8,2022-06-04,2023-06-04
ENT-0806029,ACC-10459,CON-071100,LI-0509944,SUP-GOL-CORE,4,2022-06-04,2023-06-04
ENT-0806030,ACC-10459,CON-071100,LI-0509947,SW-NOC-110,488,2022-06-04,2023-06-04
ENT-0806031,ACC-10459,CON-071100,LI-0509948,SUP-BRO-EDGE,5,2022-06-04,2023-06-04
ENT-0806032,ACC-10459,CON-071100,LI-0509951,SUP-PLA-DC,4,2022-06-04,2023-06-04
ENT-0806033,ACC-10460,CON-071101,LI-0509952,SW-SDC-120,276,2025-07-04,2030-07-04
ENT-0806034,ACC-10460,CON-071101,LI-0509953,SUP-GOL-DC,4,2025-07-04,2030-07-04
ENT-0806035,ACC-10460,CON-071101,LI-0509954,SUP-PLA-CORE,4,2025-07-04,2030-07-04
ENT-0806036,ACC-10460,CON-071101,LI-0509957,SUP-SIL-CORE,5,2025-07-04,2030-07-04
ENT-0806037,ACC-10460,CON-071101,LI-0509958,SUP-GOL-CORE,1,2025-07-04,2030-07-04
ENT-0806038,ACC-10460,CON-071101,LI-0509960,SUP-PLA-CORE,3,2025-07-04,2030-07-04
ENT-0806039,ACC-10460,CON-071101,LI-0509961,SW-SEC-120,280,2025-07-04,2030-07-04
ENT-0806040,ACC-10460,CON-071101,LI-0509963,SW-NOC-140,166,2025-07-04,2030-07-04
ENT-0806041,ACC-10461,CON-071102,LI-0509965,SW-OBS-110,531,2023-07-08,2026-07-08
ENT-0806042,ACC-10461,CON-071102,LI-0509966,SUP-GOL-CORE,8,2023-07-08,2026-07-08
ENT-0806043,ACC-10461,CON-071102,LI-0509968,SUP-SIL-EDGE,12,2023-07-08,2026-07-08
ENT-0806044,ACC-10461,CON-071102,LI-0509969,SW-NOC-140,561,2023-07-08,2026-07-08
ENT-0806045,ACC-10461,CON-071102,LI-0509970,SUP-PLA-DC,8,2023-07-08,2026-07-08
ENT-0806046,ACC-10461,CON-071102,LI-0509971,SUP-BRO-EDGE,9,2023-07-08,2026-07-08
ENT-0806047,ACC-10461,CON-071102,LI-0509972,SW-ZTN-120,870,2023-07-08,2026-07-08
ENT-0806048,ACC-10461,CON-071102,LI-0509973,SUP-GOL-EDGE,12,2023-07-08,2026-07-08
ENT-0806049,ACC-10461,CON-071102,LI-0509974,SW-OBS-140,695,2023-07-08,2026-07-08
ENT-0806050,ACC-10461,CON-071102,LI-0509975,SUP-SIL-CORE,12,2023-07-08,2026-07-08
ENT-0806051,ACC-10461,CON-071102,LI-0509976,SUP-BRO-CORE,1,2023-07-08,2026-07-08
ENT-0806052,ACC-10461,CON-071102,LI-0509977,SW-SDC-120,601,2023-07-08,2026-07-08
ENT-0806053,ACC-10461,CON-071103,LI-0509978,SW-SDC-130,810,2022-07-07,2024-07-07
ENT-0806054,ACC-10461,CON-071103,LI-0509981,SUP-BRO-EDGE,2,2022-07-07,2024-07-07
ENT-0806055,ACC-10461,CON-071103,LI-0509982,SUP-SIL-CORE,12,2022-07-07,2024-07-07
ENT-0806056,ACC-10461,CON-071103,LI-0509983,SW-NOC-140,569,2022-07-07,2024-07-07
ENT-0806057,ACC-10461,CON-071103,LI-0509985,SW-ZTN-110,213,2022-07-07,2024-07-07
ENT-0806058,ACC-10461,CON-071103,LI-0509986,SW-OBS-110,338,2022-07-07,2024-07-07
ENT-0806059,ACC-10461,CON-071103,LI-0509989,SUP-GOL-EDGE,7,2022-07-07,2024-07-07
ENT-0806060,ACC-10462,CON-071104,LI-0509991,SUP-PLA-EDGE,1,2025-04-02,2027-04-02
ENT-0806061,ACC-10462,CON-071104,LI-0509992,SW-SEC-140,352,2025-04-02,2027-04-02
ENT-0806062,ACC-10462,CON-071104,LI-0509993,SW-SEC-120,250,2025-04-02,2027-04-02
ENT-0806063,ACC-10462,CON-071104,LI-0509994,SUP-SIL-DC,3,2025-04-02,2027-04-02
ENT-0806064,ACC-10462,CON-071104,LI-0509995,SW-OBS-140,210,2025-04-02,2027-04-02
ENT-0806065,ACC-10462,CON-071105,LI-0509997,SW-OBS-130,244,2022-11-13,2024-11-13
ENT-0806066,ACC-10462,CON-071105,LI-0509998,SUP-PLA-EDGE,2,2022-11-13,2024-11-13
ENT-0806067,ACC-10462,CON-071105,LI-0510000,SW-OBS-120,104,2022-11-13,2024-11-13
ENT-0806068,ACC-10462,CON-071105,LI-0510002,SUP-PLA-DC,1,2022-11-13,2024-11-13
ENT-0806069,ACC-10463,CON-071106,LI-0510003,SW-NOC-120,643,2025-08-31,2028-08-28
ENT-0806070,ACC-10463,CON-071106,LI-0510005,SW-OBS-110,86,2025-08-31,2028-08-28
ENT-0806071,ACC-10463,CON-071106,LI-0510012,SW-NOC-120,401,2027-03-24,2028-08-28
ENT-0806072,ACC-10463,CON-071106,LI-0510013,SUP-SIL-CORE,6,2025-08-31,2028-08-28
ENT-0806073,ACC-10463,CON-071106,LI-0510014,SW-OBS-110,234,2025-08-31,2028-08-28
ENT-0806074,ACC-10463,CON-071107,LI-0510017,SUP-SIL-CORE,3,2022-06-12,2027-06-12
ENT-0806075,ACC-10463,CON-071107,LI-0510020,SUP-PLA-DC,6,2022-06-12,2027-06-12
ENT-0806076,ACC-10463,CON-071107,LI-0510022,SW-SDC-140,289,2022-06-12,2027-06-12
ENT-0806077,ACC-10463,CON-071107,LI-0510024,SUP-GOL-DC,6,2022-06-12,2027-06-12
ENT-0806078,ACC-10463,CON-071107,LI-0510027,SW-NOC-130,265,2022-06-12,2027-06-12
ENT-0806079,ACC-10463,CON-071108,LI-0510030,SW-SEC-130,652,2022-12-21,2023-12-21
ENT-0806080,ACC-10463,CON-071108,LI-0510031,SUP-PLA-EDGE,2,2022-12-21,2023-12-21
ENT-0806081,ACC-10463,CON-071108,LI-0510032,SW-SEC-120,142,2022-12-21,2023-12-21
ENT-0806082,ACC-10463,CON-071108,LI-0510034,SW-ZTN-110,163,2022-12-21,2023-12-21
ENT-0806083,ACC-10463,CON-071108,LI-0510037,SUP-BRO-DC,1,2022-12-21,2023-12-21
ENT-0806084,ACC-10463,CON-071108,LI-0510039,SW-OBS-140,395,2022-12-21,2023-12-21
ENT-0806085,ACC-10463,CON-071109,LI-0510042,SUP-GOL-EDGE,7,2025-09-27,2026-09-27
ENT-0806086,ACC-10463,CON-071109,LI-0510045,SW-OBS-120,351,2025-09-27,2026-09-27
ENT-0806087,ACC-10463,CON-071109,LI-0510046,SUP-GOL-EDGE,6,2025-09-27,2026-09-27
ENT-0806088,ACC-10463,CON-071109,LI-0510047,SW-SDC-130,691,2025-09-27,2026-09-27
ENT-0806089,ACC-10464,CON-071110,LI-0510048,SW-SDC-110,35,2023-05-31,2024-05-28
ENT-0806090,ACC-10464,CON-071110,LI-0510049,SUP-BRO-DC,1,2023-05-31,2024-05-28
ENT-0806091,ACC-10464,CON-071110,LI-0510050,SW-OBS-130,335,2023-05-31,2024-05-28
ENT-0806092,ACC-10464,CON-071110,LI-0510051,SW-SDC-120,168,2023-05-31,2024-05-28
ENT-0806093,ACC-10464,CON-071110,LI-0510058,SUP-GOL-CORE,2,2023-05-31,2024-05-28
ENT-0806094,ACC-10464,CON-071111,LI-0510059,SUP-BRO-CORE,4,2022-01-11,2024-01-11
ENT-0806095,ACC-10464,CON-071111,LI-0510060,SW-NOC-120,221,2022-01-11,2024-01-11
ENT-0806096,ACC-10464,CON-071111,LI-0510062,SW-SDC-130,354,2022-01-11,2024-01-11
ENT-0806097,ACC-10464,CON-071111,LI-0510063,SW-ZTN-110,229,2022-01-11,2024-01-11
ENT-0806098,ACC-10464,CON-071111,LI-0510064,SUP-SIL-CORE,1,2022-01-11,2024-01-11
ENT-0806099,ACC-10464,CON-071111,LI-0510066,SUP-GOL-EDGE,1,2022-01-11,2024-01-11
ENT-0806100,ACC-10465,CON-071112,LI-0510069,SUP-SIL-EDGE,1,2025-03-06,2028-03-06
ENT-0806101,ACC-10465,CON-071113,LI-0510077,SUP-SIL-CORE,5,2022-06-03,2025-06-03
ENT-0806102,ACC-10465,CON-071113,LI-0510078,SW-ZTN-110,205,2022-06-03,2025-06-03
ENT-0806103,ACC-10465,CON-071113,LI-0510080,SW-ZTN-120,195,2022-06-03,2025-06-03
ENT-0806104,ACC-10465,CON-071113,LI-0510082,SUP-PLA-CORE,3,2022-06-03,2025-06-03
ENT-0806105,ACC-10465,CON-071114,LI-0510084,SUP-SIL-EDGE,7,2023-05-22,2024-05-22
ENT-0806106,ACC-10465,CON-071114,LI-0510087,SW-NOC-130,425,2023-05-22,2024-05-22
ENT-0806107,ACC-10465,CON-071114,LI-0510089,SW-SDC-110,61,2023-05-22,2024-05-22
ENT-0806108,ACC-10465,CON-071114,LI-0510094,SW-SDC-120,634,2023-05-22,2024-05-22
ENT-0806109,ACC-10465,CON-071114,LI-0510095,SUP-PLA-EDGE,3,2023-05-22,2024-05-22
ENT-0806110,ACC-10465,CON-071114,LI-0510097,SW-ZTN-110,336,2023-05-22,2024-05-22
ENT-0806111,ACC-10465,CON-071115,LI-0510099,SUP-PLA-EDGE,1,2024-07-26,2027-07-26
ENT-0806112,ACC-10465,CON-071115,LI-0510100,SW-NOC-110,135,2024-07-26,2027-07-26
ENT-0806113,ACC-10465,CON-071115,LI-0510102,SW-NOC-120,613,2024-07-26,2027-07-26
ENT-0806114,ACC-10465,CON-071115,LI-0510103,SW-ZTN-140,293,2024-07-26,2027-07-26
ENT-0806115,ACC-10466,CON-071116,LI-0510108,SW-SEC-120,358,2022-07-26,2024-07-26
ENT-0806116,ACC-10466,CON-071116,LI-0510110,SW-SEC-110,64,2022-07-26,2024-07-26
ENT-0806117,ACC-10466,CON-071117,LI-0510111,SUP-SIL-EDGE,10,2023-03-21,2025-03-21
ENT-0806118,ACC-10466,CON-071117,LI-0510112,SW-OBS-140,65,2023-03-21,2025-03-21
ENT-0806119,ACC-10466,CON-071117,LI-0510113,SUP-SIL-CORE,4,2023-03-21,2025-03-21
ENT-0806120,ACC-10466,CON-071117,LI-0510114,SW-SDC-110,165,2023-03-21,2025-03-21
ENT-0806121,ACC-10466,CON-071117,LI-0510115,SUP-PLA-CORE,9,2023-03-21,2025-03-21
ENT-0806122,ACC-10466,CON-071117,LI-0510116,SUP-SIL-CORE,1,2023-03-21,2025-03-21
ENT-0806123,ACC-10466,CON-071117,LI-0510117,SW-SDC-140,367,2023-03-21,2025-03-21
ENT-0806124,ACC-10466,CON-071117,LI-0510118,SW-ZTN-140,849,2023-03-21,2025-03-21
ENT-0806125,ACC-10466,CON-071117,LI-0510119,SUP-SIL-CORE,2,2023-03-21,2025-03-21
ENT-0806126,ACC-10466,CON-071117,LI-0510120,SW-SEC-120,92,2023-03-21,2025-03-21
ENT-0806127,ACC-10466,CON-071117,LI-0510121,SW-OBS-120,601,2023-03-21,2025-03-21
ENT-0806128,ACC-10466,CON-071117,LI-0510123,SW-OBS-140,41,2023-03-21,2025-03-21
ENT-0806129,ACC-10466,CON-071117,LI-0510124,SUP-PLA-DC,10,2023-03-21,2025-03-21
ENT-0806130,ACC-10466,CON-071118,LI-0510127,SUP-BRO-EDGE,3,2024-11-21,2027-11-21
ENT-0806131,ACC-10466,CON-071118,LI-0510128,SW-NOC-110,355,2024-11-21,2027-11-21
ENT-0806132,ACC-10466,CON-071119,LI-0510129,SW-SDC-130,552,2025-06-23,2028-06-23
ENT-0806133,ACC-10466,CON-071119,LI-0510130,SW-ZTN-120,215,2025-06-23,2028-06-23
ENT-0806134,ACC-10466,CON-071119,LI-0510132,SUP-BRO-DC,8,2025-06-23,2028-06-23
ENT-0806135,ACC-10467,CON-071120,LI-0510135,SUP-SIL-DC,5,2024-06-21,2025-06-21
ENT-0806136,ACC-10467,CON-071120,LI-0510138,SUP-GOL-EDGE,6,2024-06-21,2025-06-21
ENT-0806137,ACC-10467,CON-071120,LI-0510139,SW-OBS-130,705,2024-06-21,2025-06-21
ENT-0806138,ACC-10467,CON-071120,LI-0510140,SW-SEC-130,599,2024-06-21,2025-06-21
ENT-0806139,ACC-10467,CON-071120,LI-0510141,SW-SEC-110,629,2024-06-21,2025-06-21
ENT-0806140,ACC-10467,CON-071120,LI-0510142,SUP-GOL-CORE,1,2024-06-21,2025-06-21
ENT-0806141,ACC-10467,CON-071121,LI-0510143,SUP-SIL-EDGE,4,2025-08-07,2026-08-07
ENT-0806142,ACC-10467,CON-071121,LI-0510145,SUP-PLA-EDGE,1,2025-08-07,2026-08-07
ENT-0806143,ACC-10467,CON-071121,LI-0510147,SW-ZTN-120,635,2025-08-07,2026-08-07
ENT-0806144,ACC-10467,CON-071122,LI-0510148,SUP-GOL-CORE,3,2023-08-13,2026-08-13
ENT-0806145,ACC-10467,CON-071122,LI-0510149,SW-ZTN-130,93,2023-08-13,2026-08-13
ENT-0806146,ACC-10467,CON-071122,LI-0510150,SUP-PLA-EDGE,9,2023-08-13,2026-08-13
ENT-0806147,ACC-10467,CON-071122,LI-0510151,SUP-SIL-EDGE,7,2023-08-13,2026-08-13
ENT-0806148,ACC-10467,CON-071122,LI-0510152,SUP-PLA-DC,9,2023-08-13,2026-08-13
ENT-0806149,ACC-10467,CON-071122,LI-0510155,SUP-SIL-DC,7,2023-08-13,2026-08-13
ENT-0806150,ACC-10467,CON-071122,LI-0510156,SW-NOC-130,310,2023-08-13,2026-08-13
ENT-0806151,ACC-10467,CON-071122,LI-0510158,SW-SEC-120,200,2025-10-04,2026-08-13
ENT-0806152,ACC-10468,CON-071123,LI-0510159,SW-OBS-110,168,2022-04-04,2025-04-04
ENT-0806153,ACC-10468,CON-071123,LI-0510160,SUP-SIL-CORE,2,2022-04-04,2025-04-04
ENT-0806154,ACC-10468,CON-071123,LI-0510162,SUP-BRO-DC,5,2022-04-04,2025-04-04
