payment_id,invoice_id,account_id,paid_date,amount,currency,method,status
PAY-0322048,INV-0225034,ACC-10456,2024-07-15,375706.45,USD,credit_card,succeeded
PAY-0322049,INV-0225036,ACC-10456,2025-02-08,11655.0,USD,wire,succeeded
PAY-0322050,INV-0225037,ACC-10456,2025-04-02,11655.0,USD,wire,succeeded
PAY-0322051,INV-0225038,ACC-10456,2025-04-08,11655.0,USD,ach,succeeded
PAY-0322052,INV-0225039,ACC-10456,2025-05-29,11655.0,USD,ach,succeeded
PAY-0322053,INV-0225040,ACC-10456,2025-06-17,11655.0,USD,wire,succeeded
PAY-0322054,INV-0225041,ACC-10457,2025-06-10,262730.0,USD,wire,succeeded
PAY-0322055,INV-0225043,ACC-10457,2025-07-09,50993.75,USD,credit_card,succeeded
PAY-0322056,INV-0225044,ACC-10457,2025-06-07,50993.75,USD,wire,succeeded
PAY-0322057,INV-0225045,ACC-10457,2025-08-22,50993.75,USD,wire,succeeded
PAY-0322058,INV-0225046,ACC-10457,2025-09-17,50993.75,USD,wire,succeeded
PAY-0322059,INV-0225047,ACC-10457,2025-10-09,50993.75,USD,wire,succeeded
PAY-0322060,INV-0225048,ACC-10457,2025-12-06,50993.75,USD,wire,succeeded
PAY-0322061,INV-0225049,ACC-10457,2025-12-12,50993.75,USD,ach,succeeded
PAY-0322062,INV-0225050,ACC-10457,2025-12-29,50993.75,USD,wire,succeeded
PAY-0322063,INV-0225051,ACC-10457,2026-01-06,50993.75,USD,wire,succeeded
PAY-0322064,INV-0225052,ACC-10457,2026-02-09,50993.75,USD,wire,succeeded
PAY-0322065,INV-0225053,ACC-10457,2026-03-22,50993.75,USD,credit_card,succeeded
PAY-0322066,INV-0225054,ACC-10457,2026-06-13,50993.75,USD,ach,succeeded
PAY-0322067,INV-0225055,ACC-10457,2025-05-24,21229.6,USD,wire,succeeded
PAY-0322068,INV-0225056,ACC-10457,2026-05-04,21229.6,USD,ach,succeeded
PAY-0322069,INV-0225058,ACC-10458,2025-07-06,48568.5,USD,wire,succeeded
PAY-0322070,INV-0225059,ACC-10458,2025-07-20,48568.5,USD,wire,succeeded
PAY-0322071,INV-0225060,ACC-10458,2025-09-03,48568.5,USD,credit_card,succeeded
PAY-0322072,INV-0225061,ACC-10458,2025-09-12,48568.5,USD,wire,succeeded
PAY-0322073,INV-0225062,ACC-10458,2025-10-24,48568.5,USD,check,succeeded
PAY-0322074,INV-0225063,ACC-10458,2025-11-17,48568.5,USD,credit_card,succeeded
PAY-0322075,INV-0225064,ACC-10458,2025-12-24,48568.5,USD,wire,succeeded
PAY-0322076,INV-0225065,ACC-10458,2026-01-18,48568.5,USD,wire,succeeded
PAY-0322077,INV-0225066,ACC-10458,2026-03-10,48568.5,USD,credit_card,succeeded
PAY-0322078,INV-0225067,ACC-10458,2026-04-07,48568.5,USD,ach,succeeded
PAY-0322079,INV-0225068,ACC-10458,2026-04-09,48568.5,USD,check,succeeded
PAY-0322080,INV-0225069,ACC-10458,2026-05-13,48568.5,USD,wire,succeeded
PAY-0322081,INV-0225071,ACC-10458,2025-07-02,111825.0,USD,ach,succeeded
PAY-0322082,INV-0225073,ACC-10458,2023-05-23,670564.29,USD,ach,succeeded
PAY-0322083,INV-0225074,ACC-10458,2023-05-05,10327.13,USD,wire,succeeded
PAY-0322084,INV-0225075,ACC-10458,2023-05-23,10327.13,USD,check,succeeded
PAY-0322085,INV-0225077,ACC-10458,2023-08-13,10327.13,USD,wire,succeeded
PAY-0322086,INV-0225078,ACC-10458,2023-08-16,10327.13,USD,ach,succeeded
PAY-0322087,INV-0225079,ACC-10458,2023-10-10,10327.13,USD,wire,succeeded
PAY-0322088,INV-0225080,ACC-10458,2023-11-10,10327.13,USD,wire,succeeded
PAY-0322089,INV-0225081,ACC-10458,2023-11-24,10327.13,USD,ach,succeeded
PAY-0322090,INV-0225082,ACC-10458,2023-12-08,10327.13,USD,credit_card,succeeded
PAY-0322091,INV-0225083,ACC-10458,2024-02-11,10327.13,USD,wire,succeeded
PAY-0322092,INV-0225084,ACC-10458,2024-03-02,10327.13,USD,ach,succeeded
PAY-0322093,INV-0225085,ACC-10458,2024-04-13,10327.13,USD,wire,succeeded
PAY-0322094,INV-0225086,ACC-10458,2024-05-02,10327.13,USD,ach,succeeded
PAY-0322095,INV-0225087,ACC-10458,2024-05-26,10327.13,USD,ach,succeeded
PAY-0322096,INV-0225088,ACC-10458,2024-07-07,10327.13,USD,ach,succeeded
PAY-0322097,INV-0225089,ACC-10458,2024-07-20,10327.13,USD,wire,succeeded
PAY-0322098,INV-0225090,ACC-10458,2024-09-08,10327.13,USD,ach,succeeded
PAY-0322099,INV-0225091,ACC-10458,2024-09-27,10327.13,USD,wire,succeeded
PAY-0322100,INV-0225092,ACC-10458,2024-10-20,10327.13,USD,ach,succeeded
PAY-0322101,INV-0225093,ACC-10458,2024-12-16,10327.13,USD,wire,succeeded
PAY-0322102,INV-0225094,ACC-10458,2025-01-04,10327.13,USD,wire,succeeded
PAY-0322103,INV-0225095,ACC-10458,2025-01-26,10327.13,USD,wire,succeeded
PAY-0322104,INV-0225097,ACC-10458,2025-03-12,10327.13,USD,wire,succeeded
PAY-0322105,INV-0225098,ACC-10458,2025-04-17,10327.13,USD,check,succeeded
PAY-0322106,INV-0225100,ACC-10458,2025-06-15,10327.13,USD,wire,succeeded
PAY-0322107,INV-0225101,ACC-10458,2025-07-06,10327.13,USD,wire,succeeded
PAY-0322108,INV-0225102,ACC-10458,2025-09-06,10327.13,USD,ach,succeeded
PAY-0322109,INV-0225104,ACC-10458,2025-10-14,10327.13,USD,wire,succeeded
PAY-0322110,INV-0225105,ACC-10458,2025-11-11,10327.13,USD,ach,succeeded
PAY-0322111,INV-0225106,ACC-10458,2025-12-26,10327.13,USD,check,succeeded
PAY-0322112,INV-0225107,ACC-10458,2026-02-11,10327.13,USD,ach,succeeded
PAY-0322113,INV-0225108,ACC-10458,2026-03-12,10327.13,USD,ach,succeeded
PAY-0322114,INV-0225109,ACC-10458,2026-04-15,10327.13,USD,credit_card,succeeded
PAY-0322115,INV-0225110,ACC-10458,2026-04-09,10327.13,USD,wire,succeeded
PAY-0322116,INV-0225111,ACC-10458,2023-05-15,675961.0,USD,wire,succeeded
PAY-0322117,INV-0225112,ACC-10458,2024-04-30,675961.0,USD,wire,succeeded
PAY-0322118,INV-0225113,ACC-10458,2025-04-06,675961.0,USD,wire,succeeded
PAY-0322119,INV-0225114,ACC-10458,2026-04-17,675961.0,USD,wire,succeeded
PAY-0322120,INV-0225115,ACC-10458,2022-08-23,673219.34,USD,credit_card,succeeded
PAY-0322121,INV-0225116,ACC-10458,2022-08-21,23800.0,USD,wire,succeeded
PAY-0322122,INV-0225117,ACC-10458,2022-09-23,23800.0,USD,wire,succeeded
PAY-0322123,INV-0225118,ACC-10458,2022-11-06,23800.0,USD,ach,succeeded
PAY-0322124,INV-0225119,ACC-10458,2022-12-17,23800.0,USD,ach,succeeded
PAY-0322125,INV-0225120,ACC-10458,2022-12-08,23800.0,USD,wire,succeeded
PAY-0322126,INV-0225121,ACC-10458,2023-01-20,23800.0,USD,wire,succeeded
PAY-0322127,INV-0225123,ACC-10458,2023-03-16,23800.0,USD,ach,succeeded
PAY-0322128,INV-0225124,ACC-10458,2023-05-17,23800.0,USD,wire,succeeded
PAY-0322129,INV-0225125,ACC-10458,2023-06-19,23800.0,USD,wire,succeeded
PAY-0322130,INV-0225126,ACC-10458,2023-06-11,23800.0,USD,ach,succeeded
PAY-0322131,INV-0225128,ACC-10458,2023-08-21,23800.0,USD,credit_card,succeeded
PAY-0322132,INV-0225129,ACC-10458,2023-10-26,23800.0,USD,wire,succeeded
PAY-0322133,INV-0225130,ACC-10458,2023-11-29,23800.0,USD,ach,succeeded
PAY-0322134,INV-0225131,ACC-10458,2023-12-22,23800.0,USD,wire,succeeded
PAY-0322135,INV-0225132,ACC-10458,2024-01-29,23800.0,USD,wire,succeeded
PAY-0322136,INV-0225133,ACC-10458,2024-01-18,23800.0,USD,ach,succeeded
PAY-0322137,INV-0225134,ACC-10458,2024-03-06,23800.0,USD,check,succeeded
PAY-0322138,INV-0225135,ACC-10458,2024-04-09,23800.0,USD,wire,succeeded
PAY-0322139,INV-0225136,ACC-10458,2024-04-07,23800.0,USD,check,succeeded
PAY-0322140,INV-0225137,ACC-10458,2024-05-09,23800.0,USD,wire,succeeded
PAY-0322141,INV-0225138,ACC-10458,2024-06-30,23800.0,USD,ach,succeeded
PAY-0322142,INV-0225139,ACC-10458,2024-08-09,23800.0,USD,ach,succeeded
PAY-0322143,INV-0225140,ACC-10458,2024-08-25,23800.0,USD,wire,succeeded
PAY-0322144,INV-0225141,ACC-10458,2022-08-12,202186.06,USD,ach,succeeded
PAY-0322145,INV-0225142,ACC-10458,2023-09-14,202186.06,USD,ach,succeeded
PAY-0322146,INV-0225143,ACC-10458,2024-09-18,202186.06,USD,ach,succeeded
PAY-0322147,INV-0225144,ACC-10459,2024-10-04,2000700.05,USD,check,succeeded
PAY-0322148,INV-0225145,ACC-10459,2024-09-25,458521.83,USD,wire,succeeded
PAY-0322149,INV-0225146,ACC-10459,2025-09-15,458521.83,USD,ach,succeeded
PAY-0322150,INV-0225147,ACC-10459,2026-01-08,147794.28,USD,wire,succeeded
PAY-0322151,INV-0225149,ACC-10459,2025-12-20,255197.0,USD,wire,succeeded
PAY-0322152,INV-0225150,ACC-10459,2026-02-10,255197.0,USD,wire,succeeded
PAY-0322153,INV-0225151,ACC-10459,2026-03-01,255197.0,USD,wire,succeeded
PAY-0322154,INV-0225152,ACC-10459,2026-03-26,255197.0,USD,wire,succeeded
PAY-0322155,INV-0225153,ACC-10459,2026-04-29,255197.0,USD,wire,succeeded
PAY-0322156,INV-0225154,ACC-10459,2026-05-08,255197.0,USD,wire,succeeded
PAY-0322157,INV-0225157,ACC-10459,2025-12-31,117432.86,USD,wire,succeeded
PAY-0322158,INV-0225158,ACC-10459,2023-11-14,399164.36,USD,credit_card,succeeded
PAY-0322159,INV-0225159,ACC-10459,2023-11-11,193035.0,USD,wire,succeeded
PAY-0322160,INV-0225160,ACC-10459,2023-10-18,193035.0,USD,wire,succeeded
PAY-0322161,INV-0225162,ACC-10459,2023-12-17,193035.0,USD,wire,succeeded
PAY-0322162,INV-0225163,ACC-10459,2024-01-06,193035.0,USD,wire,succeeded
PAY-0322163,INV-0225164,ACC-10459,2024-02-08,193035.0,USD,ach,succeeded
PAY-0322164,INV-0225165,ACC-10459,2024-04-08,193035.0,USD,wire,succeeded
PAY-0322165,INV-0225167,ACC-10459,2024-05-14,193035.0,USD,credit_card,succeeded
PAY-0322166,INV-0225168,ACC-10459,2024-06-14,193035.0,USD,wire,succeeded
PAY-0322167,INV-0225169,ACC-10459,2024-07-25,193035.0,USD,wire,succeeded
PAY-0322168,INV-0225170,ACC-10459,2024-08-23,193035.0,USD,credit_card,succeeded
PAY-0322169,INV-0225171,ACC-10459,2024-10-13,193035.0,USD,wire,succeeded
PAY-0322170,INV-0225172,ACC-10459,2023-10-12,143126.0,USD,credit_card,succeeded
PAY-0322171,INV-0225173,ACC-10459,2024-09-20,143126.0,USD,wire,succeeded
PAY-0322172,INV-0225174,ACC-10459,2022-06-11,227691.45,USD,wire,succeeded
PAY-0322173,INV-0225175,ACC-10459,2022-07-19,32666.72,USD,wire,succeeded
PAY-0322174,INV-0225176,ACC-10459,2022-07-30,32666.72,USD,wire,succeeded
PAY-0322175,INV-0225177,ACC-10459,2022-09-28,32666.72,USD,wire,succeeded
PAY-0322176,INV-0225178,ACC-10459,2022-09-12,32666.72,USD,wire,succeeded
PAY-0322177,INV-0225179,ACC-10459,2022-10-06,32666.72,USD,wire,succeeded
PAY-0322178,INV-0225180,ACC-10459,2022-12-08,32666.72,USD,wire,succeeded
PAY-0322179,INV-0225181,ACC-10459,2022-12-29,32666.72,USD,wire,succeeded
PAY-0322180,INV-0225182,ACC-10459,2023-01-26,32666.72,USD,ach,succeeded
PAY-0322181,INV-0225183,ACC-10459,2023-03-20,32666.72,USD,check,succeeded
PAY-0322182,INV-0225185,ACC-10459,2023-05-27,32666.72,USD,wire,succeeded
PAY-0322183,INV-0225186,ACC-10459,2023-06-06,32666.72,USD,ach,succeeded
PAY-0322184,INV-0225187,ACC-10459,2023-06-09,32666.72,USD,wire,succeeded
PAY-0322185,INV-0225188,ACC-10459,2022-06-26,329500.0,USD,ach,succeeded
PAY-0322186,INV-0225189,ACC-10459,2023-06-13,329500.0,USD,ach,succeeded
PAY-0322187,INV-0225190,ACC-10460,2025-08-02,44466.43,USD,ach,succeeded
PAY-0322188,INV-0225191,ACC-10460,2025-08-30,183252.0,USD,check,succeeded
PAY-0322189,INV-0225192,ACC-10460,2025-09-07,183252.0,USD,check,succeeded
PAY-0322190,INV-0225193,ACC-10460,2025-09-06,183252.0,USD,wire,succeeded
PAY-0322191,INV-0225194,ACC-10460,2025-11-23,183252.0,USD,wire,succeeded
PAY-0322192,INV-0225195,ACC-10460,2025-12-11,183252.0,USD,check,succeeded
PAY-0322193,INV-0225196,ACC-10460,2025-12-18,183252.0,USD,check,succeeded
PAY-0322194,INV-0225197,ACC-10460,2026-02-22,183252.0,USD,check,succeeded
PAY-0322195,INV-0225198,ACC-10460,2026-02-19,183252.0,USD,ach,succeeded
PAY-0322196,INV-0225199,ACC-10460,2026-03-21,183252.0,USD,check,succeeded
PAY-0322197,INV-0225200,ACC-10460,2026-06-10,183252.0,USD,wire,succeeded
PAY-0322198,INV-0225204,ACC-10460,2025-07-26,363250.0,USD,wire,succeeded
PAY-0322199,INV-0225206,ACC-10461,2023-07-24,820178.58,USD,wire,succeeded
PAY-0322200,INV-0225207,ACC-10461,2023-07-23,228467.72,USD,ach,succeeded
PAY-0322201,INV-0225208,ACC-10461,2023-08-24,228467.72,USD,ach,succeeded
PAY-0322202,INV-0225209,ACC-10461,2023-09-13,228467.72,USD,wire,succeeded
PAY-0322203,INV-0225210,ACC-10461,2023-10-20,228467.72,USD,credit_card,succeeded
PAY-0322204,INV-0225211,ACC-10461,2023-11-16,228467.72,USD,ach,succeeded
PAY-0322205,INV-0225212,ACC-10461,2024-01-11,228467.72,USD,wire,succeeded
PAY-0322206,INV-0225213,ACC-10461,2024-01-29,228467.72,USD,wire,succeeded
PAY-0322207,INV-0225214,ACC-10461,2024-02-09,228467.72,USD,check,succeeded
PAY-0322208,INV-0225215,ACC-10461,2024-03-10,228467.72,USD,wire,succeeded
PAY-0322209,INV-0225218,ACC-10461,2024-06-07,228467.72,USD,ach,succeeded
PAY-0322210,INV-0225219,ACC-10461,2024-07-14,228467.72,USD,wire,succeeded
PAY-0322211,INV-0225220,ACC-10461,2024-08-21,228467.72,USD,wire,succeeded
PAY-0322212,INV-0225221,ACC-10461,2024-09-17,228467.72,USD,credit_card,succeeded
PAY-0322213,INV-0225222,ACC-10461,2024-10-18,228467.72,USD,credit_card,succeeded
PAY-0322214,INV-0225223,ACC-10461,2024-11-16,228467.72,USD,wire,succeeded
PAY-0322215,INV-0225224,ACC-10461,2024-12-13,228467.72,USD,ach,succeeded
PAY-0322216,INV-0225225,ACC-10461,2025-01-19,228467.72,USD,check,succeeded
PAY-0322217,INV-0225226,ACC-10461,2025-03-14,228467.72,USD,ach,succeeded
PAY-0322218,INV-0225227,ACC-10461,2025-04-11,228467.72,USD,wire,succeeded
PAY-0322219,INV-0225228,ACC-10461,2025-05-16,228467.72,USD,wire,succeeded
PAY-0322220,INV-0225229,ACC-10461,2025-05-14,228467.72,USD,ach,succeeded
PAY-0322221,INV-0225230,ACC-10461,2025-07-10,228467.72,USD,wire,succeeded
PAY-0322222,INV-0225231,ACC-10461,2025-07-26,228467.72,USD,wire,succeeded
PAY-0322223,INV-0225232,ACC-10461,2025-09-07,228467.72,USD,wire,succeeded
PAY-0322224,INV-0225233,ACC-10461,2025-09-13,228467.72,USD,ach,succeeded
PAY-0322225,INV-0225234,ACC-10461,2025-10-24,228467.72,USD,wire,succeeded
PAY-0322226,INV-0225235,ACC-10461,2025-11-17,228467.72,USD,ach,succeeded
PAY-0322227,INV-0225236,ACC-10461,2026-01-06,228467.72,USD,wire,succeeded
PAY-0322228,INV-0225237,ACC-10461,2026-01-20,228467.72,USD,wire,succeeded
PAY-0322229,INV-0225238,ACC-10461,2026-02-26,228467.72,USD,wire,succeeded
PAY-0322230,INV-0225240,ACC-10461,2026-04-08,228467.72,USD,credit_card,succeeded
PAY-0322231,INV-0225241,ACC-10461,2026-05-17,228467.72,USD,wire,succeeded
PAY-0322232,INV-0225244,ACC-10461,2023-07-21,1039619.5,USD,ach,succeeded
PAY-0322233,INV-0225245,ACC-10461,2024-07-12,1039619.5,USD,wire,succeeded
PAY-0322234,INV-0225246,ACC-10461,2025-07-23,1039619.5,USD,ach,succeeded
PAY-0322235,INV-0225248,ACC-10461,2022-07-22,663934.95,USD,wire,succeeded
PAY-0322236,INV-0225249,ACC-10461,2022-08-31,92178.0,USD,wire,succeeded
PAY-0322237,INV-0225250,ACC-10461,2022-08-17,92178.0,USD,wire,succeeded
PAY-0322238,INV-0225251,ACC-10461,2022-09-12,92178.0,USD,wire,succeeded
PAY-0322239,INV-0225252,ACC-10461,2022-10-16,92178.0,USD,ach,succeeded
PAY-0322240,INV-0225253,ACC-10461,2022-12-19,92178.0,USD,wire,succeeded
PAY-0322241,INV-0225254,ACC-10461,2023-01-03,92178.0,USD,wire,succeeded
PAY-0322242,INV-0225255,ACC-10461,2023-01-24,92178.0,USD,wire,succeeded
PAY-0322243,INV-0225256,ACC-10461,2023-02-17,92178.0,USD,wire,succeeded
PAY-0322244,INV-0225257,ACC-10461,2023-03-06,92178.0,USD,wire,succeeded
PAY-0322245,INV-0225259,ACC-10461,2023-06-17,92178.0,USD,wire,succeeded
PAY-0322246,INV-0225260,ACC-10461,2023-08-06,92178.0,USD,wire,succeeded
PAY-0322247,INV-0225261,ACC-10461,2023-09-08,92178.0,USD,credit_card,succeeded
PAY-0322248,INV-0225262,ACC-10461,2023-09-13,92178.0,USD,credit_card,succeeded
PAY-0322249,INV-0225263,ACC-10461,2023-09-28,92178.0,USD,wire,succeeded
PAY-0322250,INV-0225264,ACC-10461,2023-12-14,92178.0,USD,credit_card,succeeded
PAY-0322251,INV-0225265,ACC-10461,2023-11-17,92178.0,USD,ach,succeeded
PAY-0322252,INV-0225266,ACC-10461,2024-01-12,92178.0,USD,ach,succeeded
PAY-0322253,INV-0225267,ACC-10461,2024-02-06,92178.0,USD,wire,succeeded
PAY-0322254,INV-0225269,ACC-10461,2024-04-16,92178.0,USD,ach,succeeded
PAY-0322255,INV-0225270,ACC-10461,2024-04-21,92178.0,USD,wire,succeeded
PAY-0322256,INV-0225271,ACC-10461,2024-06-13,92178.0,USD,ach,succeeded
PAY-0322257,INV-0225272,ACC-10461,2024-06-21,92178.0,USD,ach,succeeded
PAY-0322258,INV-0225273,ACC-10461,2024-09-03,92178.0,USD,wire,succeeded
PAY-0322259,INV-0225274,ACC-10461,2022-09-18,631271.06,USD,check,succeeded
PAY-0322260,INV-0225276,ACC-10461,2024-07-17,631271.06,USD,credit_card,succeeded
PAY-0322261,INV-0225277,ACC-10462,2025-05-08,15300.0,USD,credit_card,succeeded
PAY-0322262,INV-0225278,ACC-10462,2025-05-03,23940.0,USD,wire,succeeded
PAY-0322263,INV-0225279,ACC-10462,2025-05-21,23940.0,USD,wire,succeeded
PAY-0322264,INV-0225280,ACC-10462,2025-06-07,23940.0,USD,wire,succeeded
PAY-0322265,INV-0225281,ACC-10462,2025-08-17,23940.0,USD,check,succeeded
PAY-0322266,INV-0225282,ACC-10462,2025-08-12,23940.0,USD,credit_card,succeeded
PAY-0322267,INV-0225283,ACC-10462,2025-10-14,23940.0,USD,ach,succeeded
PAY-0322268,INV-0225284,ACC-10462,2025-11-27,23940.0,USD,wire,succeeded
PAY-0322269,INV-0225285,ACC-10462,2025-12-17,23940.0,USD,ach,succeeded
PAY-0322270,INV-0225286,ACC-10462,2026-01-22,23940.0,USD,check,succeeded
PAY-0322271,INV-0225287,ACC-10462,2026-03-01,23940.0,USD,wire,succeeded
PAY-0322272,INV-0225288,ACC-10462,2026-03-31,23940.0,USD,wire,succeeded
PAY-0322273,INV-0225289,ACC-10462,2026-04-23,23940.0,USD,credit_card,succeeded
PAY-0322274,INV-0225290,ACC-10462,2026-04-12,23940.0,USD,ach,succeeded
PAY-0322275,INV-0225291,ACC-10462,2026-05-12,23940.0,USD,wire,succeeded
PAY-0322276,INV-0225294,ACC-10462,2025-04-29,159775.0,USD,wire,succeeded
PAY-0322277,INV-0225295,ACC-10462,2026-04-23,159775.0,USD,wire,succeeded
PAY-0322278,INV-0225296,ACC-10462,2022-12-01,103766.78,USD,wire,succeeded
PAY-0322279,INV-0225297,ACC-10462,2022-11-25,5655.52,USD,ach,succeeded
PAY-0322280,INV-0225298,ACC-10462,2023-01-02,5655.52,USD,wire,succeeded
PAY-0322281,INV-0225299,ACC-10462,2023-02-03,5655.52,USD,credit_card,succeeded
PAY-0322282,INV-0225300,ACC-10462,2023-02-09,5655.52,USD,wire,succeeded
PAY-0322283,INV-0225301,ACC-10462,2023-03-11,5655.52,USD,wire,succeeded
PAY-0322284,INV-0225302,ACC-10462,2023-04-24,5655.52,USD,credit_card,succeeded
PAY-0322285,INV-0225303,ACC-10462,2023-05-13,5655.52,USD,wire,succeeded
PAY-0322286,INV-0225304,ACC-10462,2023-06-06,5655.52,USD,wire,succeeded
PAY-0322287,INV-0225305,ACC-10462,2023-07-25,5655.52,USD,wire,succeeded
PAY-0322288,INV-0225306,ACC-10462,2023-09-10,5655.52,USD,wire,succeeded
PAY-0322289,INV-0225307,ACC-10462,2023-10-09,5655.52,USD,wire,succeeded
PAY-0322290,INV-0225308,ACC-10462,2023-10-14,5655.52,USD,wire,succeeded
PAY-0322291,INV-0225309,ACC-10462,2023-11-07,5655.52,USD,wire,succeeded
PAY-0322292,INV-0225310,ACC-10462,2024-01-01,5655.52,USD,ach,succeeded
PAY-0322293,INV-0225311,ACC-10462,2024-01-22,5655.52,USD,ach,succeeded
PAY-0322294,INV-0225312,ACC-10462,2024-02-28,5655.52,USD,wire,succeeded
PAY-0322295,INV-0225313,ACC-10462,2024-03-30,5655.52,USD,wire,succeeded
PAY-0322296,INV-0225314,ACC-10462,2024-04-15,5655.52,USD,ach,succeeded
PAY-0322297,INV-0225316,ACC-10462,2024-07-16,5655.52,USD,wire,succeeded
PAY-0322298,INV-0225318,ACC-10462,2024-08-07,5655.52,USD,wire,succeeded
PAY-0322299,INV-0225319,ACC-10462,2024-10-16,5655.52,USD,wire,succeeded
PAY-0322300,INV-0225320,ACC-10462,2024-10-07,5655.52,USD,wire,succeeded
PAY-0322301,INV-0225322,ACC-10462,2022-12-27,85561.36,USD,wire,succeeded
PAY-0322302,INV-0225323,ACC-10462,2023-12-11,85561.36,USD,credit_card,succeeded
PAY-0322303,INV-0225324,ACC-10462,2024-11-18,85561.36,USD,ach,succeeded
PAY-0322304,INV-0225326,ACC-10463,2025-10-15,63581.07,EUR,ach,succeeded
PAY-0322305,INV-0225327,ACC-10463,2025-09-17,63581.07,EUR,ach,succeeded
PAY-0322306,INV-0225329,ACC-10463,2025-12-21,63581.07,EUR,ach,succeeded
PAY-0322307,INV-0225330,ACC-10463,2026-01-06,63581.07,EUR,ach,succeeded
PAY-0322308,INV-0225331,ACC-10463,2026-01-18,63581.07,EUR,credit_card,succeeded
PAY-0322309,INV-0225332,ACC-10463,2026-03-05,63581.07,EUR,wire,succeeded
PAY-0322310,INV-0225334,ACC-10463,2026-05-25,63581.07,EUR,ach,succeeded
PAY-0322311,INV-0225335,ACC-10463,2026-05-29,63581.07,EUR,wire,succeeded
PAY-0322312,INV-0225338,ACC-10463,2025-09-14,82394.4,EUR,credit_card,succeeded
PAY-0322313,INV-0225339,ACC-10463,2022-07-23,1610650.81,EUR,wire,succeeded
PAY-0322314,INV-0225340,ACC-10463,2022-06-30,139147.72,EUR,ach,succeeded
PAY-0322315,INV-0225341,ACC-10463,2022-08-14,139147.72,EUR,ach,succeeded
PAY-0322316,INV-0225342,ACC-10463,2022-09-04,139147.72,EUR,ach,succeeded
PAY-0322317,INV-0225343,ACC-10463,2022-09-14,139147.72,EUR,wire,succeeded
PAY-0322318,INV-0225344,ACC-10463,2022-10-29,139147.72,EUR,wire,succeeded
PAY-0322319,INV-0225345,ACC-10463,2022-12-16,139147.72,EUR,wire,succeeded
PAY-0322320,INV-0225346,ACC-10463,2022-12-14,139147.72,EUR,wire,succeeded
PAY-0322321,INV-0225347,ACC-10463,2023-01-09,139147.72,EUR,ach,succeeded
PAY-0322322,INV-0225348,ACC-10463,2023-03-18,139147.72,EUR,wire,succeeded
PAY-0322323,INV-0225349,ACC-10463,2023-03-26,139147.72,EUR,ach,succeeded
PAY-0322324,INV-0225350,ACC-10463,2023-04-30,139147.72,EUR,wire,succeeded
PAY-0322325,INV-0225351,ACC-10463,2023-05-28,139147.72,EUR,ach,succeeded
PAY-0322326,INV-0225352,ACC-10463,2023-07-02,139147.72,EUR,wire,succeeded
PAY-0322327,INV-0225353,ACC-10463,2023-08-04,139147.72,EUR,wire,succeeded
PAY-0322328,INV-0225354,ACC-10463,2023-09-14,139147.72,EUR,credit_card,succeeded
PAY-0322329,INV-0225355,ACC-10463,2023-09-12,139147.72,EUR,wire,succeeded
PAY-0322330,INV-0225356,ACC-10463,2023-11-02,139147.72,EUR,wire,succeeded
PAY-0322331,INV-0225357,ACC-10463,2023-12-04,139147.72,EUR,wire,succeeded
PAY-0322332,INV-0225358,ACC-10463,2023-12-10,139147.72,EUR,wire,succeeded
PAY-0322333,INV-0225359,ACC-10463,2024-01-15,139147.72,EUR,wire,succeeded
PAY-0322334,INV-0225361,ACC-10463,2024-04-04,139147.72,EUR,wire,succeeded
PAY-0322335,INV-0225362,ACC-10463,2024-05-15,139147.72,EUR,wire,succeeded
PAY-0322336,INV-0225363,ACC-10463,2024-05-25,139147.72,EUR,wire,succeeded
PAY-0322337,INV-0225364,ACC-10463,2024-06-23,139147.72,EUR,wire,succeeded
PAY-0322338,INV-0225365,ACC-10463,2024-07-07,139147.72,EUR,wire,succeeded
PAY-0322339,INV-0225366,ACC-10463,2024-08-12,139147.72,EUR,ach,succeeded
PAY-0322340,INV-0225367,ACC-10463,2024-09-20,139147.72,EUR,credit_card,succeeded
PAY-0322341,INV-0225368,ACC-10463,2024-10-07,139147.72,EUR,ach,succeeded
PAY-0322342,INV-0225369,ACC-10463,2024-11-28,139147.72,EUR,wire,succeeded
PAY-0322343,INV-0225371,ACC-10463,2025-02-11,139147.72,EUR,wire,succeeded
PAY-0322344,INV-0225372,ACC-10463,2025-03-06,139147.72,EUR,ach,succeeded
PAY-0322345,INV-0225374,ACC-10463,2025-04-14,139147.72,EUR,ach,succeeded
PAY-0322346,INV-0225375,ACC-10463,2025-05-26,139147.72,EUR,wire,succeeded
PAY-0322347,INV-0225376,ACC-10463,2025-06-18,139147.72,EUR,wire,succeeded
PAY-0322348,INV-0225377,ACC-10463,2025-07-21,139147.72,EUR,wire,succeeded
PAY-0322349,INV-0225378,ACC-10463,2025-08-16,139147.72,EUR,wire,succeeded
PAY-0322350,INV-0225379,ACC-10463,2025-09-25,139147.72,EUR,check,succeeded
PAY-0322351,INV-0225380,ACC-10463,2025-11-15,139147.72,EUR,wire,succeeded
PAY-0322352,INV-0225381,ACC-10463,2025-12-13,139147.72,EUR,wire,succeeded
PAY-0322353,INV-0225382,ACC-10463,2026-01-04,139147.72,EUR,wire,succeeded
PAY-0322354,INV-0225383,ACC-10463,2026-01-08,139147.72,EUR,wire,succeeded
PAY-0322355,INV-0225384,ACC-10463,2026-03-07,139147.72,EUR,wire,succeeded
