line_item_id,contract_id,account_id,sku,category,quantity,list_price_usd,discount_pct,unit_price,currency,billing_freq,start_date,end_date
LI-0509684,CON-071073,ACC-10448,CR-1500,hardware,15,141428.57,0.2,113142.86,USD,one_time,2023-12-23,2024-12-23
LI-0509685,CON-071073,ACC-10448,SW-SEC-130,software_subscription,491,202.5,0.2,162.0,USD,monthly,2023-12-23,2024-12-23
LI-0509686,CON-071073,ACC-10448,LB-1200,hardware,16,45000.0,0.15,38250.0,USD,one_time,2024-02-22,2024-12-23
LI-0509687,CON-071073,ACC-10448,SW-SDC-140,software_subscription,975,800.0,0.2,640.0,USD,monthly,2024-06-22,2024-12-23
LI-0509688,CON-071073,ACC-10448,SW-OBS-140,software_subscription,43,120.0,0.3,84.0,USD,monthly,2023-12-23,2024-12-23
LI-0509689,CON-071073,ACC-10448,PS-CID,services,1,140000.0,0.05,133000.0,USD,one_time,2023-12-23,2024-12-23
LI-0509690,CON-071073,ACC-10448,SUP-PLA-CORE,support,14,27500.0,0.25,20625.0,USD,annual,2023-12-23,2024-12-23
LI-0509691,CON-071074,ACC-10448,SW-SDC-110,software_subscription,758,350.0,0.3,245.0,USD,monthly,2023-12-11,2028-12-11
LI-0509692,CON-071074,ACC-10448,WAP-1600,hardware,4,1607.14,0.1,1446.43,USD,one_time,2023-12-11,2028-12-11
LI-0509693,CON-071074,ACC-10448,SUP-SIL-EDGE,support,12,6750.0,0.1,6075.0,USD,annual,2023-12-11,2028-12-11
LI-0509694,CON-071074,ACC-10448,FW-1700,hardware,14,65000.0,0.2,52000.0,USD,one_time,2023-12-11,2028-12-11
LI-0509695,CON-071074,ACC-10448,SD-1500,hardware,7,21714.29,0.0,21714.29,USD,one_time,2023-12-11,2028-12-11
LI-0509696,CON-071074,ACC-10448,WAP-1200,hardware,7,835.71,0.3,585.0,USD,one_time,2023-12-11,2028-12-11
LI-0509697,CON-071074,ACC-10448,SUP-BRO-DC,support,8,15750.0,0.2,12600.0,USD,annual,2023-12-11,2028-12-11
LI-0509698,CON-071074,ACC-10448,WAP-1100,hardware,2,642.86,0.25,482.14,USD,one_time,2023-12-11,2028-12-11
LI-0509699,CON-071074,ACC-10448,SUP-SIL-EDGE,support,1,6750.0,0.2,5400.0,USD,annual,2023-12-11,2028-12-11
LI-0509700,CON-071074,ACC-10448,SD-1500,hardware,2,21714.29,0.2,17371.43,USD,one_time,2023-12-11,2028-12-11
LI-0509701,CON-071074,ACC-10448,SUP-BRO-CORE,support,14,9000.0,0.15,7650.0,USD,annual,2023-12-11,2028-12-11
LI-0509702,CON-071075,ACC-10448,SW-NOC-110,software_subscription,889,78.75,0.15,66.94,USD,monthly,2025-12-12,2028-12-12
LI-0509703,CON-071075,ACC-10448,FW-1600,hardware,8,56857.14,0.1,51171.43,USD,one_time,2025-12-12,2028-12-12
LI-0509704,CON-071075,ACC-10448,SW-SEC-140,software_subscription,650,250.0,0.15,212.5,USD,monthly,2025-12-12,2028-12-12
LI-0509705,CON-071075,ACC-10448,SW-OBS-140,software_subscription,1087,120.0,0.1,108.0,USD,monthly,2025-12-12,2028-12-12
LI-0509706,CON-071075,ACC-10448,PS-OT,services,1,38000.0,0.0,38000.0,USD,one_time,2025-12-12,2028-12-12
LI-0509707,CON-071076,ACC-10448,SW-SEC-110,software_subscription,236,107.5,0.25,80.62,USD,monthly,2023-05-02,2028-05-02
LI-0509708,CON-071076,ACC-10448,CR-1200,hardware,9,83571.43,0.1,75214.29,USD,one_time,2023-05-02,2028-05-02
LI-0509709,CON-071076,ACC-10448,SW-SDC-140,software_subscription,755,800.0,0.1,720.0,USD,monthly,2023-05-02,2028-05-02
LI-0509710,CON-071076,ACC-10448,SUP-GOL-CORE,support,1,20000.0,0.1,18000.0,USD,annual,2023-05-02,2028-05-02
LI-0509711,CON-071076,ACC-10448,SW-SEC-130,software_subscription,1007,202.5,0.15,172.12,USD,monthly,2023-05-02,2028-05-02
LI-0509712,CON-071076,ACC-10448,LB-1700,hardware,2,95000.0,0.15,80750.0,USD,one_time,2023-05-02,2028-05-02
LI-0509713,CON-071076,ACC-10448,SUP-BRO-CORE,support,11,9000.0,0.05,8550.0,USD,annual,2023-05-02,2028-05-02
LI-0509714,CON-071076,ACC-10448,SW-ZTN-110,software_subscription,927,61.25,0.35,39.81,USD,annual,2023-05-02,2028-05-02
LI-0509715,CON-071076,ACC-10448,SW-ZTN-130,software_subscription,1111,113.75,0.0,113.75,USD,monthly,2023-05-02,2028-05-02
LI-0509716,CON-071076,ACC-10448,FW-1600,hardware,15,56857.14,0.2,45485.71,USD,one_time,2023-05-02,2028-05-02
LI-0509717,CON-071076,ACC-10448,FW-1700,hardware,4,65000.0,0.0,65000.0,USD,one_time,2023-05-02,2028-05-02
LI-0509718,CON-071077,ACC-10449,WAP-1700,hardware,4,1800.0,0.1,1620.0,USD,one_time,2023-10-12,2026-10-12
LI-0509719,CON-071077,ACC-10449,SUP-GOL-CORE,support,4,20000.0,0.1,18000.0,USD,annual,2023-10-12,2026-10-12
LI-0509720,CON-071077,ACC-10449,SUP-SIL-CORE,support,10,13500.0,0.1,12150.0,USD,annual,2023-10-12,2026-10-12
LI-0509721,CON-071077,ACC-10449,SW-SEC-130,software_subscription,283,202.5,0.2,162.0,USD,monthly,2023-10-12,2026-10-12
LI-0509722,CON-071077,ACC-10449,SW-NOC-140,software_subscription,43,180.0,0.25,135.0,USD,monthly,2023-10-12,2026-10-12
LI-0509723,CON-071077,ACC-10449,LB-1500,hardware,7,75000.0,0.25,56250.0,USD,one_time,2023-10-12,2026-10-12
LI-0509724,CON-071077,ACC-10449,SW-SEC-140,software_subscription,84,250.0,0.05,237.5,USD,annual,2023-10-12,2026-10-12
LI-0509725,CON-071077,ACC-10449,WAP-1100,hardware,10,642.86,0.15,546.43,USD,one_time,2023-10-12,2026-10-12
LI-0509726,CON-071077,ACC-10449,SW-NOC-110,software_subscription,54,78.75,0.0,78.75,USD,annual,2023-10-12,2026-10-12
LI-0509727,CON-071077,ACC-10449,SUP-GOL-DC,support,2,35000.0,0.15,29750.0,USD,annual,2023-10-12,2026-10-12
LI-0509728,CON-071077,ACC-10449,AX-1200,hardware,4,5214.29,0.1,4692.86,USD,one_time,2023-10-12,2026-10-12
LI-0509729,CON-071077,ACC-10449,SW-OBS-120,software_subscription,615,72.5,0.0,72.5,USD,annual,2023-10-12,2026-10-12
LI-0509730,CON-071077,ACC-10449,SUP-PLA-DC,support,2,48125.0,0.15,40906.25,USD,annual,2023-10-12,2026-10-12
LI-0509731,CON-071078,ACC-10449,SW-OBS-120,software_subscription,107,72.5,0.3,50.75,USD,monthly,2024-10-22,2029-10-22
LI-0509732,CON-071078,ACC-10449,SW-NOC-110,software_subscription,612,78.75,0.15,66.94,USD,monthly,2024-10-22,2029-10-22
LI-0509733,CON-071078,ACC-10449,SW-NOC-120,software_subscription,170,112.5,0.05,106.88,USD,annual,2024-10-22,2029-10-22
LI-0509734,CON-071078,ACC-10449,SW-SDC-120,software_subscription,93,500.0,0.3,350.0,USD,monthly,2024-10-22,2029-10-22
LI-0509735,CON-071078,ACC-10449,SW-ZTN-120,software_subscription,532,87.5,0.15,74.38,USD,monthly,2024-10-22,2029-10-22
LI-0509736,CON-071078,ACC-10449,SUP-PLA-CORE,support,4,27500.0,0.1,24750.0,USD,annual,2024-10-22,2029-10-22
LI-0509737,CON-071079,ACC-10450,SUP-PLA-CORE,support,2,27500.0,0.0,27500.0,USD,annual,2022-01-23,2025-01-23
LI-0509738,CON-071079,ACC-10450,SW-OBS-110,software_subscription,158,48.75,0.2,39.0,USD,annual,2022-01-23,2025-01-23
LI-0509739,CON-071079,ACC-10450,SW-SDC-140,software_subscription,209,800.0,0.1,720.0,USD,monthly,2022-01-23,2025-01-23
LI-0509740,CON-071079,ACC-10450,SW-SEC-130,software_subscription,247,202.5,0.0,202.5,USD,annual,2022-01-23,2025-01-23
LI-0509741,CON-071079,ACC-10450,SUP-BRO-CORE,support,1,9000.0,0.15,7650.0,USD,annual,2022-01-23,2025-01-23
LI-0509742,CON-071079,ACC-10450,AX-1500,hardware,1,9285.71,0.25,6964.28,USD,one_time,2022-01-23,2025-01-23
LI-0509743,CON-071079,ACC-10450,FW-1500,hardware,5,48714.29,0.2,38971.43,USD,one_time,2022-04-05,2025-01-23
LI-0509744,CON-071080,ACC-10450,WAP-1100,hardware,4,642.86,0.05,610.72,USD,one_time,2022-09-07,2025-09-07
LI-0509745,CON-071080,ACC-10450,SUP-PLA-DC,support,5,48125.0,0.1,43312.5,USD,annual,2022-09-07,2025-09-07
LI-0509746,CON-071080,ACC-10450,CR-1200,hardware,1,83571.43,0.1,75214.29,USD,one_time,2022-09-07,2025-09-07
LI-0509747,CON-071080,ACC-10450,CR-1300,hardware,8,102857.14,0.0,102857.14,USD,one_time,2022-09-07,2025-09-07
LI-0509748,CON-071080,ACC-10450,SUP-PLA-CORE,support,2,27500.0,0.2,22000.0,USD,annual,2022-09-07,2025-09-07
LI-0509749,CON-071080,ACC-10450,WAP-1200,hardware,5,835.71,0.15,710.35,USD,one_time,2022-09-07,2025-09-07
LI-0509750,CON-071080,ACC-10450,SUP-PLA-DC,support,5,48125.0,0.35,31281.25,USD,annual,2022-09-07,2025-09-07
LI-0509751,CON-071081,ACC-10451,SD-1300,hardware,11,15428.57,0.1,13885.71,USD,one_time,2025-05-13,2026-05-13
LI-0509752,CON-071081,ACC-10451,SW-ZTN-120,software_subscription,620,87.5,0.2,70.0,USD,monthly,2025-05-13,2026-05-13
LI-0509753,CON-071081,ACC-10451,LB-1300,hardware,15,55000.0,0.2,44000.0,USD,one_time,2025-05-13,2026-05-13
LI-0509754,CON-071081,ACC-10451,WAP-1300,hardware,2,1028.57,0.25,771.43,USD,one_time,2025-05-13,2026-05-13
LI-0509755,CON-071081,ACC-10451,SW-SDC-140,software_subscription,634,800.0,0.15,680.0,USD,monthly,2025-05-13,2026-05-13
LI-0509756,CON-071081,ACC-10451,SW-SEC-110,software_subscription,308,107.5,0.1,96.75,USD,monthly,2025-05-13,2026-05-13
LI-0509757,CON-071081,ACC-10451,PS-IE,services,1,180000.0,0.1,162000.0,USD,one_time,2025-05-13,2026-05-13
LI-0509758,CON-071081,ACC-10451,SW-ZTN-130,software_subscription,320,113.75,0.15,96.69,USD,monthly,2025-05-13,2026-05-13
LI-0509759,CON-071081,ACC-10451,SUP-PLA-CORE,support,3,27500.0,0.2,22000.0,USD,annual,2025-11-18,2026-05-13
LI-0509760,CON-071081,ACC-10451,LB-1300,hardware,5,55000.0,0.3,38500.0,USD,one_time,2025-10-12,2026-05-13
LI-0509761,CON-071081,ACC-10451,SW-NOC-140,software_subscription,794,180.0,0.15,153.0,USD,annual,2025-05-13,2026-05-13
LI-0509762,CON-071081,ACC-10451,WAP-1100,hardware,15,642.86,0.2,514.29,USD,one_time,2025-05-13,2026-05-13
LI-0509763,CON-071082,ACC-10451,SUP-PLA-DC,support,10,48125.0,0.2,38500.0,USD,annual,2022-06-23,2025-06-23
LI-0509764,CON-071082,ACC-10451,SUP-SIL-EDGE,support,6,6750.0,0.15,5737.5,USD,annual,2022-06-23,2025-06-23
LI-0509765,CON-071082,ACC-10451,SW-ZTN-120,software_subscription,922,87.5,0.25,65.62,USD,monthly,2024-04-05,2025-06-23
LI-0509766,CON-071082,ACC-10451,SW-SDC-110,software_subscription,436,350.0,0.05,332.5,USD,monthly,2022-06-23,2025-06-23
LI-0509767,CON-071082,ACC-10451,SUP-BRO-EDGE,support,5,4500.0,0.2,3600.0,USD,annual,2022-06-23,2025-06-23
LI-0509768,CON-071082,ACC-10451,SUP-BRO-CORE,support,7,9000.0,0.0,9000.0,USD,annual,2022-06-23,2025-06-23
LI-0509769,CON-071082,ACC-10451,SUP-SIL-DC,support,11,23625.0,0.15,20081.25,USD,annual,2022-06-23,2025-06-23
LI-0509770,CON-071082,ACC-10451,SUP-SIL-EDGE,support,12,6750.0,0.25,5062.5,USD,annual,2022-06-23,2025-06-23
LI-0509771,CON-071082,ACC-10451,SUP-GOL-DC,support,7,35000.0,0.1,31500.0,USD,annual,2022-06-23,2025-06-23
LI-0509772,CON-071082,ACC-10451,SUP-GOL-EDGE,support,3,10000.0,0.2,8000.0,USD,annual,2025-03-01,2025-06-23
LI-0509773,CON-071082,ACC-10451,SW-OBS-110,software_subscription,428,48.75,0.2,39.0,USD,monthly,2022-06-23,2025-06-23
LI-0509774,CON-071082,ACC-10451,SUP-SIL-EDGE,support,12,6750.0,0.0,6750.0,USD,annual,2022-06-23,2025-06-23
LI-0509775,CON-071082,ACC-10451,SUP-BRO-CORE,support,12,9000.0,0.05,8550.0,USD,annual,2022-06-23,2025-06-23
LI-0509776,CON-071082,ACC-10451,SUP-BRO-EDGE,support,8,4500.0,0.2,3600.0,USD,annual,2022-06-23,2025-06-23
LI-0509777,CON-071083,ACC-10452,SW-NOC-130,software_subscription,274,146.25,0.15,124.31,USD,monthly,2022-04-22,2023-04-22
LI-0509778,CON-071083,ACC-10452,SD-1100,hardware,7,9142.86,0.3,6400.0,USD,one_time,2022-04-22,2023-04-22
LI-0509779,CON-071083,ACC-10452,SW-NOC-120,software_subscription,514,112.5,0.2,90.0,USD,annual,2022-04-22,2023-04-22
LI-0509780,CON-071083,ACC-10452,WAP-1200,hardware,7,835.71,0.1,752.14,USD,one_time,2022-04-22,2023-04-22
LI-0509781,CON-071083,ACC-10452,SW-OBS-130,software_subscription,563,96.25,0.15,81.81,USD,annual,2022-04-22,2023-04-22
LI-0509782,CON-071083,ACC-10452,SUP-SIL-DC,support,3,23625.0,0.25,17718.75,USD,annual,2022-04-22,2023-04-22
LI-0509783,CON-071083,ACC-10452,SUP-BRO-EDGE,support,5,4500.0,0.1,4050.0,USD,annual,2022-04-22,2023-04-22
LI-0509784,CON-071083,ACC-10452,SW-ZTN-110,software_subscription,530,61.25,0.2,49.0,USD,monthly,2022-04-22,2023-04-22
LI-0509785,CON-071083,ACC-10452,SUP-GOL-EDGE,support,5,10000.0,0.3,7000.0,USD,annual,2022-04-22,2023-04-22
LI-0509786,CON-071083,ACC-10452,SW-ZTN-110,software_subscription,397,61.25,0.25,45.94,USD,monthly,2022-04-22,2023-04-22
LI-0509787,CON-071083,ACC-10452,SD-1300,hardware,2,15428.57,0.25,11571.43,USD,one_time,2022-04-22,2023-04-22
LI-0509788,CON-071084,ACC-10452,SW-NOC-120,software_subscription,347,112.5,0.05,106.88,USD,monthly,2022-08-05,2024-08-05
LI-0509789,CON-071084,ACC-10452,PS-IS,services,1,45000.0,0.05,42750.0,USD,one_time,2022-08-05,2024-08-05
LI-0509790,CON-071084,ACC-10452,SW-NOC-110,software_subscription,564,78.75,0.0,78.75,USD,annual,2022-08-05,2024-08-05
LI-0509791,CON-071084,ACC-10452,LB-1400,hardware,1,65000.0,0.2,52000.0,USD,one_time,2022-08-05,2024-08-05
LI-0509792,CON-071085,ACC-10452,WAP-1300,hardware,7,1028.57,0.15,874.28,USD,one_time,2022-08-05,2024-08-05
LI-0509793,CON-071085,ACC-10452,SUP-PLA-DC,support,1,48125.0,0.2,38500.0,USD,annual,2022-08-05,2024-08-05
LI-0509794,CON-071085,ACC-10452,FW-1400,hardware,1,40571.43,0.0,40571.43,USD,one_time,2022-08-05,2024-08-05
LI-0509795,CON-071085,ACC-10452,PS-IS,services,1,45000.0,0.1,40500.0,USD,one_time,2022-08-05,2024-08-05
LI-0509796,CON-071085,ACC-10452,FW-1600,hardware,6,56857.14,0.1,51171.43,USD,one_time,2022-08-05,2024-08-05
LI-0509797,CON-071085,ACC-10452,SUP-GOL-CORE,support,1,20000.0,0.25,15000.0,USD,annual,2022-08-05,2024-08-05
LI-0509798,CON-071085,ACC-10452,SW-OBS-110,software_subscription,214,48.75,0.2,39.0,USD,annual,2022-08-05,2024-08-05
LI-0509799,CON-071085,ACC-10452,SW-SDC-120,software_subscription,108,500.0,0.1,450.0,USD,monthly,2022-08-05,2024-08-05
LI-0509800,CON-071085,ACC-10452,SUP-SIL-CORE,support,5,13500.0,0.3,9450.0,USD,annual,2023-06-25,2024-08-05
LI-0509801,CON-071085,ACC-10452,PS-HCA,services,1,18000.0,0.0,18000.0,USD,one_time,2022-08-05,2024-08-05
LI-0509802,CON-071085,ACC-10452,SUP-BRO-CORE,support,1,9000.0,0.2,7200.0,USD,annual,2022-08-05,2024-08-05
LI-0509803,CON-071086,ACC-10453,LB-1200,hardware,1,45000.0,0.2,36000.0,USD,one_time,2022-11-18,2025-11-18
LI-0509804,CON-071086,ACC-10453,FW-1500,hardware,3,48714.29,0.05,46278.58,USD,one_time,2022-11-18,2025-11-18
LI-0509805,CON-071086,ACC-10453,AX-1200,hardware,7,5214.29,0.05,4953.58,USD,one_time,2022-11-18,2025-11-18
LI-0509806,CON-071086,ACC-10453,FW-1600,hardware,6,56857.14,0.2,45485.71,USD,one_time,2022-11-18,2025-11-18
LI-0509807,CON-071086,ACC-10453,SUP-GOL-DC,support,8,35000.0,0.15,29750.0,USD,annual,2022-11-18,2025-11-18
LI-0509808,CON-071086,ACC-10453,SUP-GOL-CORE,support,4,20000.0,0.3,14000.0,USD,annual,2022-11-18,2025-11-18
LI-0509809,CON-071086,ACC-10453,SUP-PLA-CORE,support,1,27500.0,0.2,22000.0,USD,annual,2022-11-18,2025-11-18
LI-0509810,CON-071086,ACC-10453,AX-1400,hardware,4,7928.57,0.2,6342.86,USD,one_time,2022-11-18,2025-11-18
LI-0509811,CON-071086,ACC-10453,FW-1100,hardware,7,16142.86,0.15,13721.43,USD,one_time,2022-11-18,2025-11-18
LI-0509812,CON-071087,ACC-10453,SW-ZTN-130,software_subscription,541,113.75,0.2,91.0,USD,monthly,2025-05-03,2028-05-03
LI-0509813,CON-071087,ACC-10453,SUP-GOL-EDGE,support,8,10000.0,0.1,9000.0,USD,annual,2025-05-03,2028-05-03
LI-0509814,CON-071087,ACC-10453,SW-SDC-130,software_subscription,41,650.0,0.25,487.5,USD,annual,2025-05-03,2028-05-03
LI-0509815,CON-071087,ACC-10453,SW-ZTN-110,software_subscription,131,61.25,0.15,52.06,USD,annual,2025-05-03,2028-05-03
LI-0509816,CON-071087,ACC-10453,SUP-PLA-CORE,support,3,27500.0,0.15,23375.0,USD,annual,2026-12-07,2028-05-03
LI-0509817,CON-071087,ACC-10453,SW-SDC-120,software_subscription,283,500.0,0.15,425.0,USD,monthly,2025-05-03,2028-05-03
LI-0509818,CON-071087,ACC-10453,FW-1200,hardware,1,24285.71,0.0,24285.71,USD,one_time,2025-05-03,2028-05-03
LI-0509819,CON-071087,ACC-10453,PS-OT,services,1,38000.0,0.3,26600.0,USD,one_time,2025-05-03,2028-05-03
LI-0509820,CON-071087,ACC-10453,SUP-SIL-DC,support,1,23625.0,0.1,21262.5,USD,annual,2025-05-03,2028-05-03
LI-0509821,CON-071087,ACC-10453,CR-1100,hardware,2,64285.71,0.2,51428.57,USD,one_time,2025-05-03,2028-05-03
LI-0509822,CON-071087,ACC-10453,SUP-PLA-EDGE,support,1,13750.0,0.15,11687.5,USD,annual,2025-05-03,2028-05-03
LI-0509823,CON-071087,ACC-10453,PS-EE,services,1,320000.0,0.1,288000.0,USD,one_time,2026-03-10,2028-05-03
LI-0509824,CON-071088,ACC-10454,WAP-1400,hardware,10,1221.43,0.05,1160.36,USD,one_time,2022-11-13,2023-11-13
LI-0509825,CON-071088,ACC-10454,SUP-BRO-EDGE,support,5,4500.0,0.1,4050.0,USD,annual,2022-11-13,2023-11-13
LI-0509826,CON-071088,ACC-10454,SUP-BRO-DC,support,5,15750.0,0.15,13387.5,USD,annual,2022-11-13,2023-11-13
LI-0509827,CON-071088,ACC-10454,CR-1300,hardware,3,102857.14,0.1,92571.43,USD,one_time,2022-11-13,2023-11-13
LI-0509828,CON-071088,ACC-10454,WAP-1100,hardware,4,642.86,0.1,578.57,USD,one_time,2022-11-13,2023-11-13
LI-0509829,CON-071088,ACC-10454,SUP-BRO-CORE,support,1,9000.0,0.15,7650.0,USD,annual,2022-11-13,2023-11-13
LI-0509830,CON-071088,ACC-10454,AX-1200,hardware,10,5214.29,0.0,5214.29,USD,one_time,2022-11-13,2023-11-13
LI-0509831,CON-071088,ACC-10454,WAP-1400,hardware,1,1221.43,0.2,977.14,USD,one_time,2022-11-13,2023-11-13
LI-0509832,CON-071088,ACC-10454,SW-SEC-140,software_subscription,714,250.0,0.1,225.0,USD,monthly,2022-11-13,2023-11-13
LI-0509833,CON-071089,ACC-10454,CR-1200,hardware,2,83571.43,0.2,66857.14,USD,one_time,2022-03-09,2023-03-09
LI-0509834,CON-071089,ACC-10454,FW-1600,hardware,4,56857.14,0.1,51171.43,USD,one_time,2022-03-09,2023-03-09
LI-0509835,CON-071089,ACC-10454,WAP-1700,hardware,7,1800.0,0.05,1710.0,USD,one_time,2022-03-09,2023-03-09
LI-0509836,CON-071089,ACC-10454,SW-SEC-140,software_subscription,725,250.0,0.25,187.5,USD,annual,2022-03-09,2023-03-09
LI-0509837,CON-071089,ACC-10454,CR-1600,hardware,8,160714.29,0.05,152678.58,USD,one_time,2022-03-09,2023-03-09
LI-0509838,CON-071089,ACC-10454,SUP-BRO-DC,support,5,15750.0,0.3,11025.0,USD,annual,2022-03-09,2023-03-09
LI-0509839,CON-071089,ACC-10454,SW-NOC-140,software_subscription,138,180.0,0.2,144.0,USD,annual,2022-03-09,2023-03-09
LI-0509840,CON-071089,ACC-10454,AX-1700,hardware,10,12000.0,0.2,9600.0,USD,one_time,2022-03-09,2023-03-09
LI-0509841,CON-071089,ACC-10454,SD-1500,hardware,9,21714.29,0.15,18457.15,USD,one_time,2022-03-09,2023-03-09
LI-0509842,CON-071090,ACC-10454,AX-1600,hardware,8,10642.86,0.1,9578.57,USD,one_time,2022-10-18,2025-10-18
LI-0509843,CON-071090,ACC-10454,SUP-SIL-DC,support,5,23625.0,0.1,21262.5,USD,annual,2022-10-18,2025-10-18
LI-0509844,CON-071090,ACC-10454,SW-OBS-130,software_subscription,525,96.25,0.05,91.44,USD,annual,2022-10-18,2025-10-18
LI-0509845,CON-071090,ACC-10454,SW-SDC-110,software_subscription,519,350.0,0.25,262.5,USD,annual,2022-10-18,2025-10-18
LI-0509846,CON-071090,ACC-10454,SD-1500,hardware,5,21714.29,0.15,18457.15,USD,one_time,2022-10-18,2025-10-18
LI-0509847,CON-071090,ACC-10454,AX-1700,hardware,4,12000.0,0.2,9600.0,USD,one_time,2022-10-18,2025-10-18
LI-0509848,CON-071090,ACC-10454,SW-ZTN-130,software_subscription,638,113.75,0.3,79.62,USD,annual,2022-10-18,2025-10-18
LI-0509849,CON-071090,ACC-10454,SW-NOC-120,software_subscription,194,112.5,0.0,112.5,USD,monthly,2022-10-18,2025-10-18
LI-0509850,CON-071090,ACC-10454,SW-SEC-110,software_subscription,205,107.5,0.15,91.38,USD,monthly,2022-10-18,2025-10-18
LI-0509851,CON-071090,ACC-10454,PS-OT,services,1,38000.0,0.1,34200.0,USD,one_time,2022-10-18,2025-10-18
LI-0509852,CON-071091,ACC-10455,PS-NDW,services,1,22000.0,0.15,18700.0,USD,one_time,2025-07-11,2027-07-11
LI-0509853,CON-071091,ACC-10455,SUP-BRO-EDGE,support,4,4500.0,0.0,4500.0,USD,annual,2027-01-29,2027-07-11
LI-0509854,CON-071091,ACC-10455,SW-OBS-130,software_subscription,54,96.25,0.2,77.0,USD,annual,2025-07-11,2027-07-11
LI-0509855,CON-071091,ACC-10455,SUP-PLA-DC,support,6,48125.0,0.1,43312.5,USD,annual,2025-07-11,2027-07-11
LI-0509856,CON-071091,ACC-10455,LB-1100,hardware,3,35000.0,0.2,28000.0,USD,one_time,2025-07-11,2027-07-11
LI-0509857,CON-071091,ACC-10455,FW-1500,hardware,2,48714.29,0.0,48714.29,USD,one_time,2025-07-11,2027-07-11
LI-0509858,CON-071091,ACC-10455,FW-1400,hardware,9,40571.43,0.2,32457.14,USD,one_time,2025-07-11,2027-07-11
LI-0509859,CON-071091,ACC-10455,SUP-GOL-CORE,support,6,20000.0,0.0,20000.0,USD,annual,2025-07-11,2027-07-11
LI-0509860,CON-071091,ACC-10455,SW-OBS-120,software_subscription,236,72.5,0.1,65.25,USD,monthly,2025-07-11,2027-07-11
LI-0509861,CON-071092,ACC-10456,SW-NOC-120,software_subscription,148,112.5,0.3,78.75,USD,monthly,2024-12-15,2025-12-15
LI-0509862,CON-071092,ACC-10456,LB-1700,hardware,2,95000.0,0.15,80750.0,USD,one_time,2024-05-24,2025-05-24
LI-0509863,CON-071092,ACC-10456,WAP-1400,hardware,1,1221.43,0.1,1099.29,USD,one_time,2024-05-24,2025-05-24
LI-0509864,CON-071092,ACC-10456,CR-1200,hardware,3,83571.43,0.15,71035.72,USD,one_time,2024-05-24,2025-05-24
LI-0509865,CON-071093,ACC-10457,SW-ZTN-120,software_subscription,211,87.5,0.3,61.25,USD,monthly,2025-04-30,2026-04-28
LI-0509866,CON-071093,ACC-10457,FW-1500,hardware,6,48714.29,0.2,38971.43,USD,one_time,2025-04-30,2026-04-28
LI-0509867,CON-071093,ACC-10457,SW-NOC-110,software_subscription,340,78.75,0.35,51.19,USD,annual,2025-04-30,2026-04-28
LI-0509868,CON-071093,ACC-10457,SW-NOC-140,software_subscription,25,180.0,0.15,153.0,USD,annual,2025-04-30,2026-04-28
LI-0509869,CON-071093,ACC-10457,FW-1300,hardware,1,32428.57,0.15,27564.28,USD,one_time,2025-04-30,2026-04-28
LI-0509870,CON-071093,ACC-10457,WAP-1300,hardware,2,1028.57,0.35,668.57,USD,one_time,2025-04-30,2026-04-28
LI-0509871,CON-071093,ACC-10457,SW-OBS-140,software_subscription,423,120.0,0.25,90.0,USD,monthly,2025-04-30,2026-04-28
LI-0509872,CON-071094,ACC-10458,SW-SEC-110,software_subscription,502,107.5,0.1,96.75,USD,monthly,2025-06-12,2026-06-12
LI-0509873,CON-071094,ACC-10458,PS-EE,services,1,320000.0,0.3,224000.0,USD,one_time,2026-01-02,2026-06-12
LI-0509874,CON-071094,ACC-10458,SUP-BRO-DC,support,5,15750.0,0.3,11025.0,USD,annual,2025-06-12,2026-06-12
LI-0509875,CON-071094,ACC-10458,SW-OBS-140,software_subscription,530,120.0,0.25,90.0,USD,annual,2025-06-12,2026-06-12
LI-0509876,CON-071094,ACC-10458,AX-1700,hardware,8,12000.0,0.1,10800.0,USD,one_time,2025-06-12,2026-06-12
LI-0509877,CON-071094,ACC-10458,PS-MS,services,1,95000.0,0.2,76000.0,USD,one_time,2025-06-12,2026-06-12
LI-0509878,CON-071094,ACC-10458,SUP-GOL-EDGE,support,1,10000.0,0.1,9000.0,USD,annual,2025-06-12,2026-06-12
LI-0509879,CON-071095,ACC-10458,SUP-PLA-DC,support,7,48125.0,0.1,43312.5,USD,annual,2023-04-19,2026-04-19
LI-0509880,CON-071095,ACC-10458,SD-1400,hardware,6,18571.43,0.15,15785.72,USD,one_time,2023-04-19,2026-04-19
LI-0509881,CON-071095,ACC-10458,SW-OBS-110,software_subscription,223,48.75,0.05,46.31,USD,monthly,2023-04-19,2026-04-19
LI-0509882,CON-071095,ACC-10458,SUP-GOL-CORE,support,6,20000.0,0.15,17000.0,USD,annual,2023-04-19,2026-04-19
LI-0509883,CON-071095,ACC-10458,SW-SEC-110,software_subscription,544,107.5,0.3,75.25,USD,annual,2023-04-19,2026-04-19
LI-0509884,CON-071095,ACC-10458,SW-SDC-120,software_subscription,87,500.0,0.1,450.0,USD,annual,2023-04-19,2026-04-19
LI-0509885,CON-071095,ACC-10458,LB-1400,hardware,7,65000.0,0.1,58500.0,USD,one_time,2023-04-19,2026-04-19
LI-0509886,CON-071095,ACC-10458,SD-1200,hardware,5,12285.71,0.2,9828.57,USD,one_time,2023-04-19,2026-04-19
