contract_id,account_id,msa_ref,start_date,end_date,term_years,total_value_usd,currency,payment_terms_days,status,auto_renew,renewal_notice_days,sold_via_partner
CON-070724,ACC-10300,MSA-10300-3,2023-11-02,2026-11-02,3,1868479.28,USD,30,active,False,60,False
CON-070725,ACC-10300,MSA-10300-4,2024-03-14,2027-03-14,3,6878397.5,USD,45,active,False,120,False
CON-070726,ACC-10301,MSA-10301-2,2023-03-06,2025-03-06,2,2496728.22,USD,30,expired,False,120,False
CON-070727,ACC-10301,MSA-10301-5,2022-01-05,2025-01-05,3,1555897.06,USD,30,expired,False,30,False
CON-070728,ACC-10302,MSA-10302-2,2024-01-25,2026-01-25,2,915140.87,USD,30,terminated,False,30,False
CON-070729,ACC-10303,MSA-10303-1,2025-06-12,2027-06-12,2,680874.0,USD,30,active,False,60,False
CON-070730,ACC-10303,MSA-10303-3,2022-11-24,2025-11-24,3,9097005.04,USD,45,expired,False,30,True
CON-070731,ACC-10304,MSA-10304-8,2022-03-01,2025-03-01,3,1129742.8,USD,30,expired,False,90,False
CON-070732,ACC-10304,MSA-10304-7,2025-01-01,2026-01-01,1,1070335.26,USD,45,expired,True,90,False
CON-070733,ACC-10305,MSA-10305-7,2024-01-26,2027-01-26,3,6104586.62,USD,45,active,True,90,False
CON-070734,ACC-10306,MSA-10306-4,2025-04-20,2030-04-20,5,3572336.36,USD,30,active,False,60,False
CON-070735,ACC-10306,MSA-10306-6,2025-12-09,2026-12-09,1,521677.14,USD,45,active,False,90,False
CON-070736,ACC-10307,MSA-10307-3,2023-02-06,2026-02-06,3,5213748.0,USD,30,terminated,False,90,False
CON-070737,ACC-10307,MSA-10307-3,2023-01-31,2025-01-28,2,3999822.22,USD,60,terminated,True,30,False
CON-070738,ACC-10308,MSA-10308-7,2025-01-17,2030-01-17,5,2242411.42,USD,30,active,False,30,False
CON-070739,ACC-10308,MSA-10308-6,2025-05-12,2028-05-12,3,3440315.28,USD,30,active,True,90,False
CON-070740,ACC-10308,MSA-10308-4,2025-08-30,2026-08-28,1,864263.53,USD,30,active,False,30,False
CON-070741,ACC-10309,MSA-10309-4,2025-08-01,2026-08-01,1,303103.95,USD,30,active,False,90,False
CON-070742,ACC-10309,MSA-10309-4,2023-01-27,2024-01-27,1,6849097.68,USD,30,expired,True,120,False
CON-070743,ACC-10309,MSA-10309-5,2022-07-30,2024-07-28,2,4592850.88,USD,45,terminated,True,30,False
CON-070744,ACC-10309,MSA-10309-3,2025-01-09,2028-01-09,3,2029451.06,USD,30,active,True,90,False
CON-070745,ACC-10310,MSA-10310-3,2025-12-05,2026-12-05,1,1343206.12,USD,30,active,False,90,False
CON-070746,ACC-10311,MSA-10311-8,2024-05-23,2027-05-23,3,2564536.91,GBP,30,active,True,60,True
CON-070747,ACC-10311,MSA-10311-8,2022-08-26,2024-08-26,2,4414470.0,GBP,45,expired,True,30,True
CON-070748,ACC-10312,MSA-10312-2,2024-06-08,2026-06-08,2,15994828.0,USD,30,active,False,60,False
CON-070749,ACC-10312,MSA-10312-3,2023-06-14,2025-06-14,2,3387825.78,USD,45,expired,True,90,False
CON-070750,ACC-10312,MSA-10312-7,2022-03-04,2025-03-04,3,5146641.22,USD,30,expired,False,90,False
CON-070751,ACC-10313,MSA-10313-1,2022-02-16,2027-02-16,5,1152815.77,USD,60,active,False,90,False
CON-070752,ACC-10314,MSA-10314-9,2025-10-15,2030-10-15,5,14781926.86,GBP,30,active,True,90,False
CON-070753,ACC-10314,MSA-10314-3,2022-08-22,2024-08-22,2,4046038.5,GBP,45,expired,False,90,False
CON-070754,ACC-10314,MSA-10314-4,2022-04-14,2023-04-14,1,3494637.38,GBP,60,expired,True,90,False
CON-070755,ACC-10314,MSA-10314-7,2025-06-09,2027-06-09,2,4552156.76,GBP,60,active,False,30,False
CON-070756,ACC-10315,MSA-10315-4,2025-01-16,2027-01-16,2,6093110.0,USD,30,active,True,120,False
CON-070757,ACC-10316,MSA-10316-1,2024-03-20,2025-03-20,1,963051.07,JPY,30,expired,True,30,False
CON-070758,ACC-10316,MSA-10316-3,2023-01-20,2026-01-20,3,2111932.91,JPY,60,expired,True,90,False
CON-070759,ACC-10317,MSA-10317-2,2024-07-04,2025-07-04,1,1786494.81,USD,45,expired,False,60,False
CON-070760,ACC-10318,MSA-10318-8,2022-03-27,2025-03-27,3,507005.37,JPY,45,expired,True,90,False
CON-070761,ACC-10319,MSA-10319-7,2025-07-24,2026-07-24,1,730100.0,USD,45,active,False,60,True
CON-070762,ACC-10319,MSA-10319-6,2024-10-12,2026-10-12,2,7128559.45,USD,45,active,False,30,True
CON-070763,ACC-10319,MSA-10319-5,2024-05-28,2027-05-28,3,22841927.97,USD,45,active,True,90,False
CON-070764,ACC-10320,MSA-10320-1,2022-03-07,2025-03-07,3,10587078.48,USD,30,expired,True,60,False
CON-070765,ACC-10320,MSA-10320-4,2023-12-05,2026-12-05,3,3104394.31,USD,45,active,False,90,False
CON-070766,ACC-10321,MSA-10321-6,2023-11-09,2025-11-09,2,4862311.64,GBP,45,expired,True,60,False
CON-070767,ACC-10321,MSA-10321-7,2022-04-15,2024-04-15,2,4116416.85,GBP,30,expired,True,90,False
CON-070768,ACC-10321,MSA-10321-4,2023-05-22,2026-05-22,3,15554847.14,GBP,30,active,False,30,False
CON-070769,ACC-10322,MSA-10322-3,2022-06-01,2025-06-01,3,7995583.98,USD,60,terminated,True,30,False
CON-070770,ACC-10322,MSA-10322-3,2024-01-27,2025-01-27,1,4211284.96,USD,30,expired,False,90,False
CON-070771,ACC-10322,MSA-10322-2,2025-04-13,2028-04-13,3,6221292.94,USD,30,active,False,120,False
CON-070772,ACC-10322,MSA-10322-6,2024-06-25,2025-06-25,1,3742977.18,USD,30,terminated,True,90,False
CON-070773,ACC-10323,MSA-10323-2,2025-08-16,2030-08-16,5,2744981.61,GBP,30,active,True,90,False
CON-070774,ACC-10324,MSA-10324-7,2024-05-18,2027-05-18,3,1292874.96,USD,60,active,True,120,False
CON-070775,ACC-10325,MSA-10325-2,2025-03-03,2030-03-03,5,12183944.37,USD,60,active,False,90,False
CON-070776,ACC-10325,MSA-10325-3,2025-04-11,2028-04-11,3,5718204.0,USD,45,active,True,90,False
CON-070777,ACC-10326,MSA-10326-4,2024-06-18,2027-06-18,3,4249794.84,USD,45,active,False,60,False
CON-070778,ACC-10326,MSA-10326-4,2023-08-15,2028-08-15,5,14131074.28,USD,30,active,True,90,False
CON-070779,ACC-10326,MSA-10326-3,2025-02-18,2028-02-18,3,1821210.33,USD,30,active,True,60,False
CON-070780,ACC-10327,MSA-10327-2,2025-05-10,2028-05-10,3,3328095.65,USD,60,active,True,60,True
CON-070781,ACC-10327,MSA-10327-9,2024-07-03,2027-07-03,3,2821150.51,USD,30,active,False,120,False
CON-070782,ACC-10328,MSA-10328-4,2022-01-20,2027-01-20,5,3460155.62,USD,30,active,True,90,False
CON-070783,ACC-10328,MSA-10328-5,2025-11-13,2026-11-13,1,3127074.98,USD,45,active,True,90,False
CON-070784,ACC-10328,MSA-10328-1,2023-11-13,2025-11-13,2,2984256.5,USD,30,expired,True,30,False
CON-070785,ACC-10328,MSA-10328-3,2025-01-15,2030-01-15,5,16840700.74,USD,30,active,False,90,False
CON-070786,ACC-10329,MSA-10329-4,2025-06-05,2026-06-05,1,2262257.47,USD,30,active,True,60,False
CON-070787,ACC-10329,MSA-10329-9,2023-04-26,2025-04-26,2,2954058.72,USD,30,expired,True,90,False
CON-070788,ACC-10329,MSA-10329-2,2022-05-14,2025-05-14,3,2283840.81,USD,30,expired,True,60,False
CON-070789,ACC-10329,MSA-10329-2,2023-02-13,2025-02-13,2,5021294.67,USD,60,expired,False,60,False
CON-070790,ACC-10330,MSA-10330-7,2022-02-03,2025-02-03,3,8226982.16,JPY,45,expired,False,30,False
CON-070791,ACC-10331,MSA-10331-5,2023-12-05,2025-12-05,2,2242698.0,USD,90,expired,False,90,False
CON-070792,ACC-10331,MSA-10331-8,2024-09-09,2025-09-09,1,6333975.87,USD,30,expired,True,60,False
CON-070793,ACC-10332,MSA-10332-8,2025-08-08,2026-08-08,1,1574254.0,USD,60,active,True,30,False
CON-070794,ACC-10333,MSA-10333-1,2024-01-05,2027-01-05,3,1509130.88,USD,30,active,False,60,False
CON-070795,ACC-10333,MSA-10333-7,2024-04-17,2027-04-17,3,3007918.22,USD,30,active,False,90,False
CON-070796,ACC-10334,MSA-10334-7,2022-05-27,2024-05-27,2,2013905.82,USD,30,expired,False,90,False
CON-070797,ACC-10334,MSA-10334-3,2022-06-22,2025-06-22,3,4178776.18,USD,60,expired,True,60,False
CON-070798,ACC-10334,MSA-10334-6,2024-01-30,2025-01-28,1,2425382.09,USD,30,expired,False,60,True
CON-070799,ACC-10335,MSA-10335-4,2023-08-08,2028-08-08,5,11797220.54,USD,30,active,True,120,False
CON-070800,ACC-10335,MSA-10335-5,2025-04-19,2028-04-19,3,1290320.01,USD,30,active,False,90,False
CON-070801,ACC-10336,MSA-10336-8,2023-11-15,2026-11-15,3,12016698.58,USD,30,active,False,60,False
CON-070802,ACC-10336,MSA-10336-6,2023-07-21,2028-07-21,5,14040055.88,USD,30,active,True,60,False
CON-070803,ACC-10336,MSA-10336-9,2025-08-07,2028-08-07,3,5913047.41,USD,30,active,True,90,False
CON-070804,ACC-10337,MSA-10337-7,2023-09-12,2024-09-12,1,1274242.96,USD,30,expired,True,30,False
CON-070805,ACC-10337,MSA-10337-9,2024-10-14,2027-10-14,3,11113534.48,USD,45,active,True,90,False
CON-070806,ACC-10337,MSA-10337-5,2025-10-19,2030-10-19,5,1521049.97,USD,30,active,True,90,False
CON-070807,ACC-10338,MSA-10338-2,2022-03-26,2024-03-26,2,1071977.16,USD,30,expired,False,90,False
CON-070808,ACC-10339,MSA-10339-2,2023-05-11,2026-05-11,3,351333.94,USD,30,expired,True,90,False
CON-070809,ACC-10339,MSA-10339-7,2022-06-21,2023-06-21,1,1711066.5,USD,30,expired,True,60,False
CON-070810,ACC-10340,MSA-10340-2,2023-09-14,2026-09-14,3,729849.5,USD,45,active,True,90,False
CON-070811,ACC-10340,MSA-10340-7,2022-08-03,2025-08-03,3,8703430.09,USD,30,expired,False,90,False
CON-070812,ACC-10340,MSA-10340-2,2022-03-04,2023-03-04,1,3405494.55,USD,60,expired,True,60,False
CON-070813,ACC-10341,MSA-10341-6,2023-11-17,2026-11-17,3,708570.65,USD,90,active,False,30,False
CON-070814,ACC-10341,MSA-10341-4,2024-09-04,2029-09-04,5,2611375.62,USD,30,active,True,30,False
CON-070815,ACC-10342,MSA-10342-2,2024-11-11,2026-11-11,2,1106472.57,USD,60,active,False,30,False
CON-070816,ACC-10342,MSA-10342-5,2023-06-10,2026-06-10,3,2891308.56,USD,30,active,False,30,False
CON-070817,ACC-10343,MSA-10343-5,2025-07-07,2030-07-07,5,24675557.17,USD,30,active,True,90,False
CON-070818,ACC-10343,MSA-10343-9,2025-02-03,2028-02-03,3,12649778.6,USD,30,active,False,90,False
CON-070819,ACC-10343,MSA-10343-7,2024-09-27,2027-09-27,3,3392606.74,USD,30,active,True,30,False
CON-070820,ACC-10343,MSA-10343-6,2023-10-14,2028-10-14,5,3612689.92,USD,60,active,False,60,False
CON-070821,ACC-10344,MSA-10344-9,2022-08-14,2025-08-14,3,789269.28,GBP,60,expired,False,90,True
CON-070822,ACC-10345,MSA-10345-9,2022-04-11,2023-04-11,1,757681.19,USD,60,expired,True,90,False
CON-070823,ACC-10345,MSA-10345-7,2024-09-22,2026-09-22,2,712033.92,USD,30,active,False,60,False
CON-070824,ACC-10345,MSA-10345-2,2022-10-10,2027-10-10,5,5808758.08,USD,30,active,False,30,False
CON-070825,ACC-10346,MSA-10346-6,2023-06-17,2024-06-17,1,735923.88,USD,30,expired,True,90,False
CON-070826,ACC-10346,MSA-10346-8,2025-03-18,2028-03-18,3,16727953.99,USD,45,active,True,120,False
CON-070827,ACC-10346,MSA-10346-6,2024-04-20,2027-04-20,3,2695816.92,USD,30,active,True,90,False
CON-070828,ACC-10347,MSA-10347-3,2023-06-06,2026-06-06,3,754232.86,USD,30,active,True,90,False
CON-070829,ACC-10347,MSA-10347-5,2024-02-03,2027-02-03,3,2417467.48,USD,30,active,True,30,False
CON-070830,ACC-10347,MSA-10347-4,2023-09-08,2026-09-08,3,2069431.25,USD,45,active,False,90,False
CON-070831,ACC-10347,MSA-10347-3,2022-09-12,2025-09-12,3,9259824.82,USD,30,expired,False,90,False
CON-070832,ACC-10348,MSA-10348-5,2022-07-20,2025-07-20,3,4050970.64,EUR,45,expired,False,60,False
CON-070833,ACC-10348,MSA-10348-7,2023-03-14,2024-03-14,1,981489.73,EUR,90,expired,True,60,False
CON-070834,ACC-10348,MSA-10348-8,2022-05-09,2027-05-09,5,3440512.99,EUR,30,active,False,30,False
CON-070835,ACC-10349,MSA-10349-7,2022-05-20,2025-05-20,3,2389452.65,GBP,45,terminated,False,30,True
CON-070836,ACC-10349,MSA-10349-7,2025-12-04,2027-12-04,2,4693219.14,GBP,30,active,True,90,True
CON-070837,ACC-10350,MSA-10350-8,2023-07-27,2025-07-27,2,3706365.0,USD,45,expired,True,120,False
CON-070838,ACC-10351,MSA-10351-6,2024-08-10,2029-08-10,5,2450522.31,USD,45,active,False,90,False
CON-070839,ACC-10351,MSA-10351-8,2023-06-10,2026-06-10,3,19153456.04,USD,60,active,False,60,False
CON-070840,ACC-10351,MSA-10351-9,2024-08-04,2026-08-04,2,4258996.59,USD,45,active,True,60,False
CON-070841,ACC-10351,MSA-10351-4,2025-05-20,2028-05-20,3,8882917.75,USD,30,active,False,90,False
CON-070842,ACC-10352,MSA-10352-1,2022-11-30,2027-11-28,5,136896.42,USD,30,active,False,60,False
CON-070843,ACC-10352,MSA-10352-7,2023-11-26,2024-11-26,1,1733851.84,USD,90,expired,False,60,False
CON-070844,ACC-10353,MSA-10353-6,2023-04-05,2028-04-05,5,10387687.14,GBP,30,active,True,90,False
CON-070845,ACC-10353,MSA-10353-5,2022-01-01,2027-01-01,5,2632428.58,GBP,30,active,False,30,False
CON-070846,ACC-10354,MSA-10354-8,2022-08-04,2024-08-04,2,9837496.53,USD,30,expired,True,90,False
CON-070847,ACC-10354,MSA-10354-7,2024-03-04,2026-03-04,2,7574425.93,USD,30,expired,True,90,False
CON-070848,ACC-10354,MSA-10354-4,2023-04-02,2024-04-02,1,7341939.12,USD,30,expired,True,30,False
CON-070849,ACC-10355,MSA-10355-9,2024-04-01,2027-04-01,3,157380.0,USD,30,active,False,30,False
CON-070850,ACC-10355,MSA-10355-2,2023-10-24,2026-10-24,3,320852.25,USD,30,active,False,120,False
CON-070851,ACC-10356,MSA-10356-8,2024-12-01,2029-12-01,5,23936854.27,GBP,90,active,True,90,False
CON-070852,ACC-10356,MSA-10356-6,2022-02-26,2025-02-26,3,770177.49,GBP,45,expired,False,60,False
CON-070853,ACC-10356,MSA-10356-8,2024-04-29,2027-04-28,3,10953778.98,GBP,60,active,True,60,False
CON-070854,ACC-10356,MSA-10356-9,2025-11-03,2028-11-03,3,1169681.25,GBP,90,active,True,60,True
CON-070855,ACC-10357,MSA-10357-4,2025-11-26,2026-11-26,1,495451.79,USD,30,active,False,30,False
CON-070856,ACC-10358,MSA-10358-9,2024-12-30,2027-12-28,3,3495695.08,USD,30,active,True,90,False
CON-070857,ACC-10358,MSA-10358-3,2025-12-12,2028-12-12,3,629742.88,USD,30,active,True,60,False
CON-070858,ACC-10358,MSA-10358-2,2025-02-25,2026-02-25,1,2575103.5,USD,30,expired,True,60,False
CON-070859,ACC-10359,MSA-10359-2,2023-10-23,2026-10-23,3,6300314.29,USD,45,active,False,90,False
CON-070860,ACC-10359,MSA-10359-5,2023-09-27,2024-09-27,1,5067006.06,USD,45,expired,True,60,False
CON-070861,ACC-10359,MSA-10359-7,2025-07-25,2028-07-25,3,7240781.45,USD,45,active,True,60,True
CON-070862,ACC-10359,MSA-10359-4,2022-12-10,2025-12-10,3,3237778.9,USD,30,terminated,True,60,True
CON-070863,ACC-10360,MSA-10360-6,2024-07-31,2026-07-28,2,2734453.21,USD,45,active,False,90,True
CON-070864,ACC-10360,MSA-10360-4,2023-07-13,2026-07-13,3,1252341.41,USD,30,active,True,90,True
CON-070865,ACC-10360,MSA-10360-1,2022-01-22,2025-01-22,3,9119919.38,USD,90,terminated,False,90,True
CON-070866,ACC-10360,MSA-10360-4,2023-08-05,2024-08-05,1,621506.37,USD,45,expired,False,30,True
CON-070867,ACC-10361,MSA-10361-8,2023-01-11,2024-01-11,1,3632998.13,GBP,60,expired,False,60,False
CON-070868,ACC-10361,MSA-10361-3,2022-02-14,2025-02-14,3,2817485.67,GBP,60,terminated,True,60,False
CON-070869,ACC-10361,MSA-10361-5,2024-02-02,2027-02-02,3,8324070.0,GBP,60,active,False,60,False
CON-070870,ACC-10361,MSA-10361-1,2022-05-21,2025-05-21,3,5492054.85,GBP,45,expired,False,60,False
CON-070871,ACC-10362,MSA-10362-2,2022-05-30,2025-05-28,3,1177811.64,USD,30,expired,False,30,True
CON-070872,ACC-10362,MSA-10362-7,2024-05-05,2027-05-05,3,2180700.0,USD,30,active,False,30,False
CON-070873,ACC-10363,MSA-10363-5,2025-02-10,2026-02-10,1,6083798.7,USD,60,terminated,True,60,True
CON-070874,ACC-10363,MSA-10363-5,2025-07-18,2028-07-18,3,1686640.47,USD,30,active,True,30,True
CON-070875,ACC-10363,MSA-10363-5,2023-08-05,2026-08-05,3,553837.41,USD,30,active,True,30,False
CON-070876,ACC-10364,MSA-10364-2,2025-05-29,2028-05-28,3,22795848.57,USD,90,active,False,30,False
CON-070877,ACC-10364,MSA-10364-1,2022-11-26,2025-11-26,3,893031.29,USD,30,expired,False,30,False
CON-070878,ACC-10365,MSA-10365-5,2022-03-06,2023-03-06,1,2320934.58,USD,30,expired,True,60,True
CON-070879,ACC-10365,MSA-10365-7,2024-03-13,2025-03-13,1,3725186.97,USD,30,expired,True,60,True
CON-070880,ACC-10366,MSA-10366-5,2024-03-04,2027-03-04,3,1094027.68,USD,30,active,True,90,False
CON-070881,ACC-10366,MSA-10366-7,2024-02-22,2027-02-22,3,540950.18,USD,45,active,False,90,False
CON-070882,ACC-10367,MSA-10367-4,2022-10-15,2025-10-15,3,2148541.98,USD,30,expired,False,60,True
CON-070883,ACC-10367,MSA-10367-7,2024-04-17,2025-04-17,1,1008116.47,USD,30,expired,False,60,True
CON-070884,ACC-10367,MSA-10367-2,2025-10-17,2030-10-17,5,755474.98,USD,45,active,True,60,True
CON-070885,ACC-10368,MSA-10368-8,2024-07-11,2026-07-11,2,452758.86,USD,30,active,True,60,False
CON-070886,ACC-10369,MSA-10369-9,2022-08-03,2025-08-03,3,1781506.88,USD,60,expired,True,120,False
CON-070887,ACC-10370,MSA-10370-7,2022-08-07,2025-08-07,3,805699.09,USD,45,expired,True,90,False
CON-070888,ACC-10371,MSA-10371-5,2022-06-16,2023-06-16,1,780662.16,USD,30,expired,True,120,False
CON-070889,ACC-10371,MSA-10371-4,2023-07-30,2025-07-28,2,13251793.77,USD,30,expired,False,30,False
CON-070890,ACC-10371,MSA-10371-6,2022-03-17,2025-03-17,3,15138240.83,USD,45,expired,False,90,False
CON-070891,ACC-10371,MSA-10371-9,2023-04-14,2028-04-14,5,16403118.58,USD,90,active,False,60,False
CON-070892,ACC-10372,MSA-10372-6,2025-09-16,2028-09-16,3,7148243.39,USD,45,active,False,30,True
CON-070893,ACC-10372,MSA-10372-7,2024-03-16,2027-03-16,3,15202115.5,USD,45,active,True,60,True
CON-070894,ACC-10373,MSA-10373-3,2022-11-06,2025-11-06,3,2744935.74,JPY,30,expired,False,90,False
CON-070895,ACC-10373,MSA-10373-9,2023-04-19,2024-04-19,1,1575714.32,JPY,30,expired,False,60,False
CON-070896,ACC-10373,MSA-10373-2,2024-09-06,2026-09-06,2,809444.19,JPY,30,active,False,90,False
CON-070897,ACC-10373,MSA-10373-4,2024-12-22,2029-12-22,5,15698754.96,JPY,45,active,False,90,False
CON-070898,ACC-10374,MSA-10374-5,2024-12-28,2027-12-28,3,2799939.22,USD,45,active,True,90,False
CON-070899,ACC-10374,MSA-10374-1,2024-12-01,2029-12-01,5,6736905.71,USD,30,active,False,90,False
CON-070900,ACC-10374,MSA-10374-3,2024-03-06,2026-03-06,2,7534141.68,USD,30,expired,False,60,False
CON-070901,ACC-10375,MSA-10375-6,2022-02-16,2024-02-16,2,9404444.28,USD,45,expired,False,60,False
CON-070902,ACC-10375,MSA-10375-3,2022-05-19,2025-05-19,3,14265499.59,USD,30,expired,False,90,False
CON-070903,ACC-10375,MSA-10375-4,2022-12-07,2025-12-07,3,11981170.82,USD,45,expired,False,120,False
CON-070904,ACC-10376,MSA-10376-1,2025-07-03,2030-07-03,5,515761.42,USD,60,active,True,30,False
CON-070905,ACC-10376,MSA-10376-1,2025-09-01,2030-09-01,5,2309385.72,USD,30,active,True,30,False
CON-070906,ACC-10377,MSA-10377-1,2022-05-12,2025-05-12,3,1267500.1,USD,60,expired,True,90,False
CON-070907,ACC-10377,MSA-10377-7,2025-09-05,2026-09-05,1,7230100.69,USD,45,active,False,60,False
CON-070908,ACC-10377,MSA-10377-7,2025-12-15,2026-12-15,1,5108186.85,USD,60,active,True,90,False
CON-070909,ACC-10378,MSA-10378-5,2025-10-17,2028-10-17,3,5581235.92,USD,30,active,True,90,False
CON-070910,ACC-10378,MSA-10378-4,2022-02-08,2027-02-08,5,2877513.75,USD,30,active,True,30,False
CON-070911,ACC-10378,MSA-10378-6,2025-12-09,2028-12-09,3,3148832.97,USD,30,active,False,30,False
CON-070912,ACC-10379,MSA-10379-4,2024-03-07,2027-03-07,3,2379018.0,USD,45,active,True,90,False
CON-070913,ACC-10379,MSA-10379-1,2025-12-23,2028-12-23,3,6955116.56,USD,30,active,False,30,False
CON-070914,ACC-10379,MSA-10379-1,2023-03-28,2026-03-28,3,1985849.98,USD,30,expired,False,30,False
CON-070915,ACC-10379,MSA-10379-5,2025-03-10,2026-03-10,1,522909.3,USD,45,expired,False,60,False
CON-070916,ACC-10380,MSA-10380-7,2022-03-30,2027-03-28,5,10438199.1,USD,30,active,True,90,False
CON-070917,ACC-10380,MSA-10380-9,2023-10-06,2024-10-06,1,7170083.54,USD,45,expired,True,90,False
CON-070918,ACC-10380,MSA-10380-3,2025-04-10,2030-04-10,5,2069807.13,USD,30,active,True,60,False
CON-070919,ACC-10381,MSA-10381-8,2025-10-31,2028-10-28,3,4544941.64,USD,30,active,False,60,False
CON-070920,ACC-10382,MSA-10382-8,2022-11-01,2024-11-01,2,94559.42,USD,60,expired,False,30,False
CON-070921,ACC-10383,MSA-10383-1,2022-08-09,2023-08-09,1,1567386.11,USD,45,expired,True,60,True
CON-070922,ACC-10383,MSA-10383-3,2023-08-30,2025-08-28,2,3267622.4,USD,45,expired,False,90,True
CON-070923,ACC-10384,MSA-10384-8,2025-02-26,2026-02-26,1,1695172.7,USD,90,expired,True,90,False
CON-070924,ACC-10384,MSA-10384-7,2022-05-18,2025-05-18,3,1048670.0,USD,30,expired,False,60,False
CON-070925,ACC-10385,MSA-10385-3,2022-01-06,2027-01-06,5,4060407.14,USD,30,active,False,120,False
CON-070926,ACC-10385,MSA-10385-9,2022-10-25,2025-10-25,3,2096558.58,USD,30,expired,True,60,False
CON-070927,ACC-10385,MSA-10385-8,2023-08-20,2025-08-20,2,1382904.54,USD,30,terminated,False,60,False
CON-070928,ACC-10385,MSA-10385-2,2024-08-19,2026-08-19,2,9308119.4,USD,30,active,False,90,False
CON-070929,ACC-10386,MSA-10386-4,2024-06-15,2025-06-15,1,347344.29,USD,90,expired,True,120,False
CON-070930,ACC-10386,MSA-10386-1,2025-08-06,2027-08-06,2,760552.94,USD,30,active,False,90,False
CON-070931,ACC-10387,MSA-10387-1,2025-11-18,2028-11-18,3,19919846.23,USD,45,active,False,90,False
CON-070932,ACC-10387,MSA-10387-5,2024-10-13,2027-10-13,3,7247029.86,USD,30,active,False,90,False
CON-070933,ACC-10388,MSA-10388-7,2022-06-20,2023-06-20,1,146121.42,JPY,45,expired,False,90,True
CON-070934,ACC-10389,MSA-10389-9,2025-11-07,2026-11-07,1,2635908.28,USD,30,active,True,60,False
CON-070935,ACC-10389,MSA-10389-7,2023-01-10,2024-01-10,1,1711334.11,USD,45,expired,True,30,False
CON-070936,ACC-10389,MSA-10389-6,2025-09-25,2027-09-25,2,1313969.95,USD,30,active,True,90,False
CON-070937,ACC-10390,MSA-10390-6,2024-11-24,2026-11-24,2,5462629.51,USD,90,active,True,120,False
CON-070938,ACC-10390,MSA-10390-3,2023-07-10,2026-07-10,3,18775285.93,USD,30,active,False,30,False
CON-070939,ACC-10391,MSA-10391-2,2023-03-13,2026-03-13,3,18535992.5,USD,45,expired,False,30,False
CON-070940,ACC-10391,MSA-10391-6,2024-04-18,2026-04-18,2,2587160.1,USD,90,expired,True,30,False
CON-070941,ACC-10391,MSA-10391-5,2022-05-09,2023-05-09,1,3482477.13,USD,45,expired,True,90,False
CON-070942,ACC-10391,MSA-10391-5,2024-11-11,2025-11-11,1,3458747.61,USD,45,expired,True,90,False
CON-070943,ACC-10392,MSA-10392-3,2024-10-24,2025-10-24,1,1236483.94,USD,30,expired,True,30,False
CON-070944,ACC-10392,MSA-10392-3,2022-11-23,2023-11-23,1,829017.86,USD,60,expired,True,90,False
CON-070945,ACC-10393,MSA-10393-1,2023-11-24,2026-11-24,3,689449.99,USD,30,active,True,90,False
CON-070946,ACC-10393,MSA-10393-8,2025-09-25,2026-09-25,1,6788456.47,USD,30,active,False,60,False
CON-070947,ACC-10393,MSA-10393-2,2022-02-16,2025-02-16,3,1806674.99,USD,30,expired,True,30,False
CON-070948,ACC-10393,MSA-10393-7,2025-04-10,2026-04-10,1,4536201.15,USD,30,expired,False,90,False
CON-070949,ACC-10394,MSA-10394-7,2023-06-21,2024-06-21,1,1408098.5,USD,30,expired,True,90,False
CON-070950,ACC-10394,MSA-10394-8,2023-04-04,2025-04-04,2,3447488.58,USD,30,expired,True,60,False
CON-070951,ACC-10395,MSA-10395-2,2022-05-26,2024-05-26,2,12970718.01,JPY,45,expired,True,60,False
CON-070952,ACC-10395,MSA-10395-3,2023-09-08,2026-09-08,3,7704921.75,JPY,30,active,True,90,False
CON-070953,ACC-10395,MSA-10395-6,2024-02-29,2026-02-28,2,2940451.86,JPY,45,expired,False,90,False
CON-070954,ACC-10395,MSA-10395-2,2022-05-06,2023-05-06,1,219524.54,JPY,60,expired,False,60,False
CON-070955,ACC-10396,MSA-10396-3,2023-09-12,2024-09-12,1,388632.92,USD,30,expired,True,30,False
CON-070956,ACC-10397,MSA-10397-2,2025-11-26,2028-11-26,3,886860.94,USD,45,active,False,90,False
CON-070957,ACC-10398,MSA-10398-2,2022-11-12,2023-11-12,1,1642718.7,USD,30,expired,False,30,True
CON-070958,ACC-10398,MSA-10398-7,2024-11-02,2027-11-02,3,3811364.14,USD,30,active,False,120,False
CON-070959,ACC-10398,MSA-10398-7,2023-03-04,2026-03-04,3,3125158.14,USD,30,terminated,False,60,True
CON-070960,ACC-10398,MSA-10398-3,2023-02-26,2028-02-26,5,1575097.85,USD,60,active,True,60,True
CON-070961,ACC-10399,MSA-10399-6,2024-04-11,2027-04-11,3,7400599.75,USD,60,active,True,60,False
CON-070962,ACC-10399,MSA-10399-4,2022-08-19,2025-08-19,3,10820539.89,USD,30,expired,True,60,False
CON-070963,ACC-10400,MSA-10400-9,2023-04-28,2025-04-28,2,2046444.87,USD,30,expired,True,90,False
CON-070964,ACC-10401,MSA-10401-1,2023-07-06,2025-07-06,2,2544841.66,USD,30,expired,False,120,False
CON-070965,ACC-10401,MSA-10401-7,2023-12-01,2026-12-01,3,3414949.15,USD,30,active,True,90,False
